RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
1,18.471,145964.000,0.000,[0.04709163697691132 0.3624315789854097 0.4336002692355996 0.23378407716010974 0.5262880972567334 0.9913178609783793 0.13591880672491718 0.26785221883986055 0.6200934330506153 0.8385518467935507 0.2820404870200214 0.48207235138053617 0.8950331680600625 0.3878360167574313 0.28070888218121615 0.0227371966479768 0.5620928982374669 0.8828742804656822 0.20890940968549565 0.8432204583534727]
2,4.074,146956.000,0.000,[-3.366182001731632 2.5062889665966663 0.8709023661133196 -2.619791408811267 0.8242708521555431 3.306071155804741 3.3654112350179433 -2.018645393323378 -1.876989434979997 -3.3233032856605758 -0.30154783416400077 -1.8368025673036443 0.5802193571212299 -3.7344640749252798 0.9530813934261821 1.1780390437548798 4.933242029332593 4.5147032197150025 0.4129525321224982 4.442943261001675]
3,8.916,196178.000,0.000,[-2.351878726227608 3.3258625129056627 2.6675481138798167 -3.115751119460975 0.3278595099830044 3.6509891041251183 1.037804176360782 0.988392938962178 -0.856865496302917 4.699673532483282 1.3716721855939231 -0.2189400654924918 2.4904367024962397 -6.4761610047119476 -0.5857392654679003 -0.11815927651537239 5.0708547756233395 3.856936975499745 0.7536907178771386 4.726660775589205]
4,10.344,330803.000,0.000,[3.2206773481534294 5.016626274493765 2.292187446432004 -0.0646354476784019 -3.448879976782155 6.057599615272757 -1.7515662727480594 0.49114493362305645 -5.286013998919585 3.81313700536412 2.744288203779266 -4.078226259179284 4.378179889947701 -7.058887193433428 -4.399351682887223 1.3011691891897323 0.8223089039819129 3.113942462194022 1.2793803319124863 7.127011045599356]
5,9.001,330803.000,0.000,[3.2206773481534294 5.016626274493765 2.292187446432004 -0.0646354476784019 -3.448879976782155 6.057599615272757 -1.7515662727480594 0.49114493362305645 -5.286013998919585 3.81313700536412 2.744288203779266 -4.078226259179284 4.378179889947701 -7.058887193433428 -4.399351682887223 1.3011691891897323 0.8223089039819129 3.113942462194022 1.2793803319124863 7.127011045599356]
6,6.813,347242.000,0.000,[4.078549613722887 5.420172175265439 3.4970935288715834 3.3445521938371714 -3.411237755648111 4.9922709911050624 -1.0238180982701675 0.3167991017318911 -6.667025984733645 8.59370094061006 6.2981596954555785 -5.958306245234725 4.54061902397388 -10.954603743447322 -5.907671439856419 1.3166031789437231 -2.2215124004272218 -1.350878349249209 -1.7320021805864632 12.233387023507845]
7,11.716,387843.000,0.000,[7.554548778813285 2.391329003574883 1.732930118277439 3.0211828148235043 -0.6752830724504233 9.43337907403994 0.560356052141052 -2.248166008139141 -2.5154910304786036 -1.1294710642043944 6.057524650019351 -2.602906006660954 0.41590172773380685 -8.796430597914066 -9.2340399549292 1.9128681933633525 3.10665945502962 -3.2780923670763595 -2.998817040002887 10.53404106883989]
8,12.671,404161.000,0.000,[3.678549613722888 5.820172175265438 3.8694826384481127 1.3459384995128776 -3.8112377556481105 5.392270991105062 -0.623818098270168 -3.546753627196348 -3.1594253187734953 4.856396138261001 5.898159695455579 -5.558306245234725 5.041191020399288 -9.054318340527038 -6.196968594678592 1.3655069054961397 -1.8215124004272223 -0.9508783492492094 -2.38910572766694 11.47193100281642]
9,10.608,404161.000,0.000,[3.678549613722888 5.820172175265438 3.8694826384481127 1.3459384995128776 -3.8112377556481105 5.392270991105062 -0.623818098270168 -3.546753627196348 -3.1594253187734953 4.856396138261001 5.898159695455579 -5.558306245234725 5.041191020399288 -9.054318340527038 -6.196968594678592 1.3655069054961397 -1.8215124004272223 -0.9508783492492094 -2.38910572766694 11.47193100281642]
10,8.448,404161.000,0.000,[3.678549613722888 5.820172175265438 3.8694826384481127 1.3459384995128776 -3.8112377556481105 5.392270991105062 -0.623818098270168 -3.546753627196348 -3.1594253187734953 4.856396138261001 5.898159695455579 -5.558306245234725 5.041191020399288 -9.054318340527038 -6.196968594678592 1.3655069054961397 -1.8215124004272223 -0.9508783492492094 -2.38910572766694 11.47193100281642]
