RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
1,13.163,125738.000,0.000,[0.8524898899822136 0.798607077836255 0.8254757751975752 0.8960757517734015 0.4180652912575117 0.8854850141958722 0.2547022875172782 0.21478954986538157 0.03481481644137674 0.6884689772664742 0.3517343468749212 0.6981102671375242 0.6795342527576526 0.151599364049812 0.5636206621532956 0.11996238831026607 0.030065221366344597 0.040301872730185484 0.31246731911734205 0.6522355801389542]
2,3.341,153899.000,0.000,[2.685871043034988 2.9872120914519495 4.894349175412967 0.8118225824271592 -4.021596023292862 5.184084211020709 4.309144272612809 -3.0420982356182797 -3.7552843546322374 0.019247464064434894 4.6802583080931335 -0.5102096880561934 -3.4714195430354122 -0.9490518713433299 1.281106273705026 0.24278131402084274 0.5294136912225403 -0.01681532811107509 1.1852689291713179 4.349712292012394]
3,9.460,208201.000,0.000,[3.9331069635532026 2.1265851411660526 1.8829789161116288 0.038443839401445246 2.5096044124079993 3.4945911765852555 1.443644715443177 -0.6904645599897421 -2.155380127292217 -4.36285694518609 1.2810564328668597 -1.0336487101887273 -0.4241887968549385 2.4453716296994723 -2.045637506555269 0.551841661024467 2.0638393607378998 -2.096582261757745 0.4750299352956975 0.5491715045781334]
4,7.529,208201.000,0.000,[3.9331069635532026 2.1265851411660526 1.8829789161116288 0.038443839401445246 2.5096044124079993 3.4945911765852555 1.443644715443177 -0.6904645599897421 -2.155380127292217 -4.36285694518609 1.2810564328668597 -1.0336487101887273 -0.4241887968549385 2.4453716296994723 -2.045637506555269 0.551841661024467 2.0638393607378998 -2.096582261757745 0.4750299352956975 0.5491715045781334]
5,6.082,225360.000,0.000,[-1.1341448954105848 5.6819065893729865 3.0012165242566935 -1.8818638262434333 5.454388857242045 5.47481153180404 -2.529380938092341 -3.9817251730472965 -1.7294271545464674 -3.7723383855779895 4.460171750566845 -2.533679650670532 -3.3574289192766633 -2.595390667414099 -4.810274229951526 1.370227823867232 1.5650085088164642 0.5285913241129006 1.3793980521839735 2.1530465696671954]
6,7.911,297306.000,0.000,[4.736793509182679 1.1351570192233829 4.8731027860028355 -1.4456661312154655 4.490199754016592 8.49261461672658 4.8243648057457555 -3.118619333027539 0.5199690795882184 -2.7036139812180275 4.204638728362623 -2.7553994694107207 -0.7052117970029341 -1.6663044789265933 -5.018892538394897 1.1053844164622593 0.5746086847596761 -0.8342029609004289 -0.37563568060648755 0.6736051788378772]
7,9.708,297306.000,0.000,[4.736793509182679 1.1351570192233829 4.8731027860028355 -1.4456661312154655 4.490199754016592 8.49261461672658 4.8243648057457555 -3.118619333027539 0.5199690795882184 -2.7036139812180275 4.204638728362623 -2.7553994694107207 -0.7052117970029341 -1.6663044789265933 -5.018892538394897 1.1053844164622593 0.5746086847596761 -0.8342029609004289 -0.37563568060648755 0.6736051788378772]
8,8.304,322586.000,0.000,[7.695863574902502 2.2329322118239983 11.206801176196496 -2.4056868426422637 5.939868807061341 9.664214211398972 3.2135079070852512 -3.7864719510905225 2.170277084168973 -0.9283447980697623 10.188933865092377 -1.0523443610079903 0.05123141102036399 -0.7973426213971626 -7.605694621689534 0.9594430160242203 1.418755821658647 -1.2722768490033882 -4.229144209683946 0.40661646723847333]
9,8.973,323988.000,0.000,[10.196366762968847 5.1108179325376355 12.491502438675868 -1.3599918594378264 4.848164104932264 14.36305486811171 9.777261665791341 -2.2962426839462537 2.7375307213026048 -3.776896359826744 11.821801717932292 -0.7499512655504694 0.7119113217479249 -1.652034179344363 -9.710612010983564 1.1668421065665875 3.0963892212210857 -1.303541599480476 -6.1308244659956275 12.060010062927766]
10,11.537,329458.000,0.000,[6.331925582525114 6.269151855731802 10.622292673554753 -0.9637963025216219 6.341743969385874 4.59853351385544 1.5603931645566131 -5.077178657474742 1.4097120891591004 -4.785749945353266 6.692602946454937 -1.1225736693303139 1.8297395921768946 -7.617353015321177 -9.085805047640667 1.4148153264859968 0.8660365538498838 0.1708954933138278 -1.669008641594992 5.434689323313789]
11,10.253,353480.000,0.000,[6.569600524124445 6.880652428566804 12.091502438675867 -0.2833112934279649 6.27515284401822 11.409453263736285 8.397435931590593 -2.696242683946253 2.073662015653742 -6.156352575271017 9.333188395198643 -1.3241143469966323 -1.1613379844777971 -4.248775320126995 -9.310612010983565 1.3190150938928027 1.0801430376384498 0.5276495689410199 -2.417917835672796 10.366807205564024]
12,9.305,353480.000,0.000,[6.569600524124445 6.880652428566804 12.091502438675867 -0.2833112934279649 6.27515284401822 11.409453263736285 8.397435931590593 -2.696242683946253 2.073662015653742 -6.156352575271017 9.333188395198643 -1.3241143469966323 -1.1613379844777971 -4.248775320126995 -9.310612010983565 1.3190150938928027 1.0801430376384498 0.5276495689410199 -2.417917835672796 10.366807205564024]
13,9.795,353480.000,0.000,[6.569600524124445 6.880652428566804 12.091502438675867 -0.2833112934279649 6.27515284401822 11.409453263736285 8.397435931590593 -2.696242683946253 2.073662015653742 -6.156352575271017 9.333188395198643 -1.3241143469966323 -1.1613379844777971 -4.248775320126995 -9.310612010983565 1.3190150938928027 1.0801430376384498 0.5276495689410199 -2.417917835672796 10.366807205564024]
