RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
11,8.481,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
12,8.444,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
13,8.238,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
14,8.036,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
15,8.004,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
16,8.343,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
17,8.272,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
18,8.421,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
19,8.042,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
20,8.067,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
21,7.882,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
22,8.386,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
23,7.587,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
24,8.308,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
