RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
25,74.916,462126.000,0.000,[-6.3346996185622935 3.8224923116070926 1.3383327293434326 16.22909662551948 5.905123061748704 5.122736453960306 11.861026837470419 -3.5906811824856297 -8.813808151326404 18.383796508798255 8.468306906771623 -6.711760764167638 -5.898694585040987 -1.1578949039315614 -7.260088086801517 1.1278579377040088 -0.5155482601428862 12.47179053099811 -0.09863941860101799 -0.09740416807344854]
26,62.311,462126.000,0.000,[-6.3346996185622935 3.8224923116070926 1.3383327293434326 16.22909662551948 5.905123061748704 5.122736453960306 11.861026837470419 -3.5906811824856297 -8.813808151326404 18.383796508798255 8.468306906771623 -6.711760764167638 -5.898694585040987 -1.1578949039315614 -7.260088086801517 1.1278579377040088 -0.5155482601428862 12.47179053099811 -0.09863941860101799 -0.09740416807344854]
27,61.080,462126.000,0.000,[-6.3346996185622935 3.8224923116070926 1.3383327293434326 16.22909662551948 5.905123061748704 5.122736453960306 11.861026837470419 -3.5906811824856297 -8.813808151326404 18.383796508798255 8.468306906771623 -6.711760764167638 -5.898694585040987 -1.1578949039315614 -7.260088086801517 1.1278579377040088 -0.5155482601428862 12.47179053099811 -0.09863941860101799 -0.09740416807344854]
28,85.267,462126.000,0.000,[-6.3346996185622935 3.8224923116070926 1.3383327293434326 16.22909662551948 5.905123061748704 5.122736453960306 11.861026837470419 -3.5906811824856297 -8.813808151326404 18.383796508798255 8.468306906771623 -6.711760764167638 -5.898694585040987 -1.1578949039315614 -7.260088086801517 1.1278579377040088 -0.5155482601428862 12.47179053099811 -0.09863941860101799 -0.09740416807344854]
29,76.988,462126.000,0.000,[-6.3346996185622935 3.8224923116070926 1.3383327293434326 16.22909662551948 5.905123061748704 5.122736453960306 11.861026837470419 -3.5906811824856297 -8.813808151326404 18.383796508798255 8.468306906771623 -6.711760764167638 -5.898694585040987 -1.1578949039315614 -7.260088086801517 1.1278579377040088 -0.5155482601428862 12.47179053099811 -0.09863941860101799 -0.09740416807344854]
30,68.946,474742.000,0.000,[-16.486914270396344 6.623038804485398 4.279564970755885 15.334269021220443 4.184504792339527 3.7976038661194513 12.320203983476592 -2.9282825533427133 -10.14773692094024 16.59202664789092 4.341536758794274 -3.9493682741146396 -6.510231958029472 -4.4442807260646155 -12.420590431831078 1.3423933100886674 3.2957397250158684 14.0216922625083 -1.5843425107948796 -4.806622655640817]
31,63.414,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
32,87.339,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
33,88.844,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
34,72.962,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
35,76.512,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
36,88.777,485936.000,0.000,[-9.915310049373367 7.3324495995081405 1.7029759641035564 15.902589286958541 16.359738156205392 4.036727059330357 16.811464446086003 -1.9956517383809245 -6.947136779649612 12.627507339998445 7.80322512227915 -1.346306180180747 -9.4131559463156 -8.249103168527153 -15.64845394252993 1.8140234312713381 1.7900844091350359 15.121826901821146 0.434172512530139 0.9692001836356916]
37,84.331,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
