RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=21, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Edge

iteration,time_taken,train_score,eval_score,vector
11,12.580,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
12,12.339,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
13,15.474,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
14,14.599,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
15,13.719,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
16,14.316,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
17,13.696,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
18,15.045,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
19,13.654,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
20,13.882,434454.000,0.000,[-3.4266302691784274 10.043395078650452 -3.4182294707817444 11.199186260302092 -5.540020546867793 8.07088719052022 6.239750039288283 -2.0120840199436296 -1.5837485830025368 4.930817810413446 9.818612811755546 -14.754560198502737 -5.639217639642003 -15.408043080197231 1.4345944699641509 1.629585566438612 2.5404868952627133 0.15485527390219023 2.475263030082761 -1.059051166994549 -0.9119112580561284]
21,14.098,438634.000,0.000,[-2.067990683922986 12.097281935899463 -0.34160390948386254 14.478362927198987 -7.287612201326795 6.4855413449615895 9.605344169085416 -1.0605678966524152 0.00902395791914401 5.052950386510676 9.83998552448802 -15.744061833276348 -2.3453986741066295 -15.310973941192916 2.2034911621586715 1.3570481409957789 1.2447590195999536 3.4723447417061353 -1.3327869403206116 -2.637158496405978 -2.0142011559166972]
