RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
1,4.037,79598.400,0.000,[0.15170884186989353 0.20650425613755952 0.7559677579685218 0.7109091204190389 0.44560600854057864 0.9781491695903864 0.9945063734159375 0.13518044130889373 0.6451530906529135 0.5516804109111071 0.23974764374217672 0.6543880246358682 0.5477131520733677 0.7320439465977642 0.2774295932051414 0.4978531286411092 0.67323645770444 0.4966105559377286 0.5381688227444387 0.3169790611158557 0.5365048080544733 0.6737265760673194 0.46457334003931705 0.13472190839968345]
2,2.368,106894.000,0.000,[1.0906696577822885 1.7371718320010268 3.1027929975309108 1.2538988431522018 -1.0209226876300157 1.8107665930347117 5.117677004944972 -4.249973111318284 -0.3067123679241799 3.221923063722229 4.531725479025188 -3.0446573525730543 4.419550977708002 -3.218434343291045 4.677858298523919 3.558571148642577 -3.514618329727637 4.507905714816319 3.6890393014119605 0.682365724160717 0.5978639215669896 -3.393045911484306 -2.2510056606788407 -4.049380663157149]
3,7.879,150328.000,0.000,[-0.837291628599302 -1.2131430174360043 3.909575814874265 1.7590384925735991 -1.577432755272885 4.197241938810033 4.710613555136808 -5.142036191472319 3.3338054877552956 3.877532575461795 6.788154665777981 -4.121155144113718 1.8774023444579422 -3.6704675034786516 0.6610194984198527 1.9540467569368496 0.110785406049009 1.6258898403773796 3.674239466583094 0.12554234469779368 0.4824726010854943 -2.6399447082869725 -2.0840270415857876 -4.6796064678501565]
4,10.003,178844.000,0.000,[-1.8626066390475953 0.5835939509791945 8.225645272725025 2.3410765957165216 -6.084563092938429 2.7526730732499516 3.7660524476470147 -8.605096324744164 3.4770016149713237 3.625832165606038 10.508037526889483 -9.282106306334981 8.430870090575748 -6.163637461470564 1.0302462997996429 1.253626917854214 -3.869805639756851 5.839843169385652 7.517526772376898 5.264860323041791 3.7459307544084925 -6.859894170707639 1.5165923263450993 -7.037938658401802]
5,7.636,255473.000,0.000,[-0.49932627208081204 -1.0724537472948528 12.155392525828638 2.8281021362369723 -5.1753963778503 6.707490460684841 5.523036007609102 -5.382242669605851 7.51531493303451 8.24819355375535 15.145284213774572 -12.728526928302554 10.777115009711704 -10.727494927105116 -3.5325661454858395 1.8108150776705403 -5.506775622934319 8.907442432373388 9.182246939698956 -2.1817747833691765 5.571086958042089 -10.907206833474879 -1.9525847703867225 -7.923564717508222]
6,8.532,260910.000,0.000,[-1.9743011262103283 0.9471492027419579 13.781051801119546 4.315255877160816 -5.3654910902947 7.88482869397107 6.9760366092966635 -4.2727249162795005 9.017753416456014 9.797731556925697 11.803978626762918 -11.161889020482326 14.64272337623354 -12.7591091005008 -2.078595484691829 1.0512375545528458 -0.6654806202798866 6.205779931106384 8.734366697157657 3.78269855268647 5.022315490920532 -9.29644400739781 -0.5348663257254613 -7.380841588826197]
7,9.385,260910.000,0.000,[-1.9743011262103283 0.9471492027419579 13.781051801119546 4.315255877160816 -5.3654910902947 7.88482869397107 6.9760366092966635 -4.2727249162795005 9.017753416456014 9.797731556925697 11.803978626762918 -11.161889020482326 14.64272337623354 -12.7591091005008 -2.078595484691829 1.0512375545528458 -0.6654806202798866 6.205779931106384 8.734366697157657 3.78269855268647 5.022315490920532 -9.29644400739781 -0.5348663257254613 -7.380841588826197]
8,9.103,260910.000,0.000,[-1.9743011262103283 0.9471492027419579 13.781051801119546 4.315255877160816 -5.3654910902947 7.88482869397107 6.9760366092966635 -4.2727249162795005 9.017753416456014 9.797731556925697 11.803978626762918 -11.161889020482326 14.64272337623354 -12.7591091005008 -2.078595484691829 1.0512375545528458 -0.6654806202798866 6.205779931106384 8.734366697157657 3.78269855268647 5.022315490920532 -9.29644400739781 -0.5348663257254613 -7.380841588826197]
9,8.445,260910.000,0.000,[-1.9743011262103283 0.9471492027419579 13.781051801119546 4.315255877160816 -5.3654910902947 7.88482869397107 6.9760366092966635 -4.2727249162795005 9.017753416456014 9.797731556925697 11.803978626762918 -11.161889020482326 14.64272337623354 -12.7591091005008 -2.078595484691829 1.0512375545528458 -0.6654806202798866 6.205779931106384 8.734366697157657 3.78269855268647 5.022315490920532 -9.29644400739781 -0.5348663257254613 -7.380841588826197]
10,9.205,278052.000,0.000,[0.1867772255173179 6.250415394995008 14.11961254246811 5.732751748890028 -6.554969224221832 10.4422734298577 8.368239639232232 -4.145530016285237 5.615704462687277 10.774469549883108 10.313376740231448 -9.784140984389314 14.276845852292253 -14.889948757076265 -6.1209428972798285 1.6520571940981936 -1.0913213187017776 6.21643080888818 3.8955119113157224 4.971696354050993 4.101896042015592 -10.288894141109264 -0.032917950826917064 -8.005382853714352]
11,8.932,287185.000,0.000,[-0.780163584520946 4.062477334371591 16.391898578343387 2.339076530416257 -8.686710651238446 8.112025626395853 6.97159339954268 -4.118335901684929 8.722681539302144 13.049834652972983 11.845561685108208 -12.391963379307953 14.686176465297521 -8.68107551905542 -8.55432782334493 2.0849413227361735 -1.625329164753452 8.832293843444763 9.247788154588793 6.60612434343666 3.583709455094926 -7.828901927507314 -0.024856961374606024 -8.72027644823847]
12,8.084,287185.000,0.000,[-0.780163584520946 4.062477334371591 16.391898578343387 2.339076530416257 -8.686710651238446 8.112025626395853 6.97159339954268 -4.118335901684929 8.722681539302144 13.049834652972983 11.845561685108208 -12.391963379307953 14.686176465297521 -8.68107551905542 -8.55432782334493 2.0849413227361735 -1.625329164753452 8.832293843444763 9.247788154588793 6.60612434343666 3.583709455094926 -7.828901927507314 -0.024856961374606024 -8.72027644823847]
13,7.866,290452.000,0.000,[-0.1798874426153798 5.529867760046408 14.74605442639914 1.979682640037195 -9.639987079948838 5.428676896746478 8.809813645754833 -5.774300802664271 8.684606214042073 13.360750829084083 13.804756439994478 -9.688920982440395 15.343764167247432 -13.204843111068366 -5.560012535141536 1.3824268358165197 -2.5768255971272125 12.059122383213506 10.192991279628128 10.730192224099213 4.389114320360397 -7.552837291302046 -1.3186466482236099 -2.0576473019987853]
14,9.348,290452.000,0.000,[-0.1798874426153798 5.529867760046408 14.74605442639914 1.979682640037195 -9.639987079948838 5.428676896746478 8.809813645754833 -5.774300802664271 8.684606214042073 13.360750829084083 13.804756439994478 -9.688920982440395 15.343764167247432 -13.204843111068366 -5.560012535141536 1.3824268358165197 -2.5768255971272125 12.059122383213506 10.192991279628128 10.730192224099213 4.389114320360397 -7.552837291302046 -1.3186466482236099 -2.0576473019987853]
15,9.101,294181.000,0.000,[4.205185305855983 7.506229796759603 10.003110637292306 -0.5841230771083854 -8.249513173155991 4.952101507977416 10.071873225960323 -6.589136792989086 6.665593463373227 17.672096911535235 16.1429104004513 -6.870176417327677 10.636602971131406 -17.020915206168027 -4.366122434046595 0.482499345778992 -0.5680367066241541 12.601758148543611 7.896023123098199 8.036540413958814 3.2451505314874987 -10.61202574826822 1.3622512861664404 -2.1549175500332893]
16,8.011,318098.000,0.000,[5.64046148463284 6.0778097388972725 4.472849797978846 0.8183536548647599 -5.17755998933537 1.8770626887240425 5.823774960510983 -6.513105752828907 11.18168425814462 15.05733996645591 11.392736136505132 -5.981593665795335 6.808439348588248 -19.419742758621695 -2.2281393854652443 0.49520532044397214 2.2207908405179344 10.580500783506665 3.3533190753661364 7.231280143206186 3.906611294083536 -11.572493942517426 3.446530879385348 -0.6742447274092771]
17,7.384,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
18,6.691,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
19,7.634,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
20,7.813,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
21,7.914,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
22,7.301,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
23,7.283,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
24,7.719,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
25,7.623,346602.000,0.000,[0.44973436594948435 5.324761809272617 3.1900016241463227 2.4810621650279447 -8.088419676709206 2.1543702651443866 8.668297611610353 -9.335754720089295 7.942836934213004 12.791166786744661 10.981121207772809 -6.12105473453942 7.074132148512852 -13.829140763519371 -5.173882432507206 0.8240495064290521 0.33616063632669424 13.922570259116934 4.182934186148364 10.18033728521131 6.444473181527894 -13.950796504397427 2.213654834195647 -1.8550550101461378]
