RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 3
numGames: -1
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
1,35.120,152259.000,0.000,[0.022054843401585478 0.059240649550426294 0.029105781136793962 0.9599621012621942 0.26775584446427125 0.8292977405937112 0.43327546760377256 0.04162159885054528 0.09443399788440743 0.023544051357630602 0.385105321792258 0.10252327099753744 0.3207617078912034 0.35692042030401383 0.09980699424200867 0.09375490278016518 0.08279716754632316 0.6153201207063461 0.49565291454049454 0.2856143881472374]
2,7.396,152259.000,0.000,[0.022054843401585478 0.059240649550426294 0.029105781136793962 0.9599621012621942 0.26775584446427125 0.8292977405937112 0.43327546760377256 0.04162159885054528 0.09443399788440743 0.023544051357630602 0.385105321792258 0.10252327099753744 0.3207617078912034 0.35692042030401383 0.09980699424200867 0.09375490278016518 0.08279716754632316 0.6153201207063461 0.49565291454049454 0.2856143881472374]
3,8.279,156223.000,0.000,[0.14788520951424644 -0.46624843901576263 -0.7452164355802595 -0.6033737719071578 0.14763343385189232 0.7305251118141423 2.8904855712254482 -1.2985848853185598 -0.8802990755475806 0.514760750793418 1.1747877682766896 0.7707327340729164 3.061013222991 -1.1701767426130925 -0.9557486899137602 -0.12407715603301517 1.4132591763158397 1.2294142320429813 1.5737701518390939 2.393571431269774]
4,13.891,172997.000,0.000,[0.6970262771939736 3.8416762021089372 6.14077820470998 -1.01263486408134 2.985680749718546 4.7369447665487385 1.128393378450873 -4.198351972457078 6.605212591933652 -3.1475796297533836 1.4268048680891074 -1.2438395999961955 1.9989312309068725 5.450793904500334 -2.9570371281019265 0.16632540754390968 5.971433151577332 -0.035594472480077854 0.43527212737358306 -0.6043909231879461]
5,19.286,364917.000,0.000,[7.932622101487152 7.19556830067666 7.655286293480247 -1.4015516849105445 0.7840629173376292 5.8773790857409764 1.649820721023323 -6.545027631385695 5.1210376766164 -4.769710107069317 3.220522148376773 -3.2891329378233896 10.251233484497726 -6.965483551210168 -6.759751138014616 1.2233189407072786 2.8449499125007707 -2.9429638646515857 5.459631898748263 -3.293518326943153]
6,23.618,373150.000,0.000,[3.809845496310909 3.7580741580693093 5.844061523544067 -1.4038072998158704 -0.59879098470015 6.621609745949238 4.385041159384237 -2.6205377327283497 6.635015948270122 -6.305000079992443 4.713004937349366 -5.480282630136358 5.223921953988146 -1.953656736228718 1.6152064682629441 0.17846078083216188 -0.8106066553795372 -2.7840604090503986 2.3378409999397842 -5.1605938273146394]
7,19.727,384502.000,0.000,[5.651903361395368 7.4741478471633815 6.936937066012529 -5.451682979824785 0.99238004701603 13.010361454848168 3.5324272447631255 -5.714550826484931 7.260809681107229 -8.241544482191518 8.793214684005857 -8.689745923580336 9.890359116381038 -4.888153433579544 -3.1794252548238022 1.2505641635957327 -1.5891250752345303 -4.342737242293292 4.812430878474345 -6.005964151872097]
8,20.379,384502.000,0.000,[5.651903361395368 7.4741478471633815 6.936937066012529 -5.451682979824785 0.99238004701603 13.010361454848168 3.5324272447631255 -5.714550826484931 7.260809681107229 -8.241544482191518 8.793214684005857 -8.689745923580336 9.890359116381038 -4.888153433579544 -3.1794252548238022 1.2505641635957327 -1.5891250752345303 -4.342737242293292 4.812430878474345 -6.005964151872097]
9,25.087,419877.000,0.000,[3.7141381951581174 9.14685109404192 6.297154395504729 -0.16456047487544856 0.43040598793784435 9.479680371514368 -1.2880156302121044 -2.8508691074609143 4.911051193063051 -2.464380348212395 4.4366542006822165 -3.5289415993265774 3.4727678364555494 -4.263684926004687 -7.18401523236942 1.0276806391651863 1.9228443637200803 -1.5081959694491376 6.921465153024878 -1.5552500860112466]
10,25.547,419877.000,0.000,[3.7141381951581174 9.14685109404192 6.297154395504729 -0.16456047487544856 0.43040598793784435 9.479680371514368 -1.2880156302121044 -2.8508691074609143 4.911051193063051 -2.464380348212395 4.4366542006822165 -3.5289415993265774 3.4727678364555494 -4.263684926004687 -7.18401523236942 1.0276806391651863 1.9228443637200803 -1.5081959694491376 6.921465153024878 -1.5552500860112466]
