RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 3
numGames: -1
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: BothLinearAdv

iteration,time_taken,train_score,eval_score,vector
19,12.240,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
20,10.997,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
21,10.695,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
22,11.535,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
23,12.755,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
24,11.044,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
25,11.781,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
26,11.914,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
27,11.041,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
28,10.859,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
29,10.525,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
30,13.537,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
31,12.789,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
32,10.600,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
33,11.937,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
34,11.263,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
35,12.524,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
36,10.499,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
37,12.063,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
38,13.140,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
39,10.609,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
40,10.911,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
41,11.135,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
42,12.507,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
