RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 2
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
26,7.985,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
27,9.017,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
28,8.319,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
29,7.830,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
30,7.632,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
31,8.168,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
32,8.119,370602.000,0.000,[-2.6080508788204 7.063413563144122 2.9414792611318132 1.1456824175546325 5.38121544537686 2.694001879607354 1.7264442465759928 -0.9714802205230675 -0.44236304331021703 4.923428928492573 8.563543478917572 -3.982308462662949 -4.869952816261657 -9.936426805407937 -4.009934870295092 0.7680147957332097 0.9176341743270486 3.943649375534168 5.662553399713974 -0.3769050052222349]
33,7.975,372333.000,0.000,[-7.288636398891924 9.285551209445988 4.012571154566029 -2.4367651124781284 2.917051153722077 5.96551248665077 2.0710274581985577 -2.002271421995278 1.8797327437243654 6.999454086846291 11.58273382914043 -6.354069144903246 -3.040113018354152 -7.257787857469186 -6.6733220355872405 1.4725848134928743 2.321937554866752 1.868015669196637 2.1876039150494533 -5.697663109312085]
34,9.141,372333.000,0.000,[-7.288636398891924 9.285551209445988 4.012571154566029 -2.4367651124781284 2.917051153722077 5.96551248665077 2.0710274581985577 -2.002271421995278 1.8797327437243654 6.999454086846291 11.58273382914043 -6.354069144903246 -3.040113018354152 -7.257787857469186 -6.6733220355872405 1.4725848134928743 2.321937554866752 1.868015669196637 2.1876039150494533 -5.697663109312085]
35,8.641,372333.000,0.000,[-7.288636398891924 9.285551209445988 4.012571154566029 -2.4367651124781284 2.917051153722077 5.96551248665077 2.0710274581985577 -2.002271421995278 1.8797327437243654 6.999454086846291 11.58273382914043 -6.354069144903246 -3.040113018354152 -7.257787857469186 -6.6733220355872405 1.4725848134928743 2.321937554866752 1.868015669196637 2.1876039150494533 -5.697663109312085]
