RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
1,18.310,134881.000,0.000,[0.07174397620986628 0.1034098574107517 0.21320203105917956 0.8434907931748542 0.14491863351308576 0.9631048135750392 0.10304993333953438 0.3622827864308601 0.21395406070275103 0.4645537669562453 0.19226444246505414 0.8221796952388417 0.9633684986164681 0.849848308525849 0.7020876144787187 0.6026498795941257 0.3678218189834419 0.5474630131034994 0.006109294779814811 0.6477440612402224 0.011209980352307358 0.6800913622779726 0.2142300488140585 0.7962055068777381]
2,4.873,134982.000,0.000,[2.373483958656042 4.5044108269522996 -1.4329910755861244 2.234418621970774 -2.3451728175693276 1.8909967836249468 4.142026301099552 1.5372172584636223 -4.08426544298541 0.6630382955529396 2.414728527853854 -1.0192722328451844 -2.1677290130765785 -2.464199618614901 -1.985810574440676 0.8630610241764144 1.2140481969575894 3.5489773376674085 3.086827358122295 -1.0489293532850588 2.005745145062938 2.4976235799448485 1.4849775877812739 1.585137007996251]
3,9.517,258540.000,0.000,[1.857605731508032 1.4499280035047462 0.8675832917321802 4.4246833770153895 -1.5924187956011662 4.185936811708243 6.010507460686949 2.032193927272338 -2.0411655115375487 -0.2712798039607147 3.4689776553287572 -1.1009840202076253 2.729523959184351 -3.8435948491481646 -2.860923504755899 0.3865203724149239 3.2076665653548426 0.014599133637186235 2.4216222828684013 -0.46786311682843046 1.8105524713170962 2.2208738418320735 -1.048631673460358 2.2440426990097517]
4,7.762,330304.000,0.000,[3.52673236521416 -1.1376651633509938 -2.8080075781831266 5.172660701330971 1.5365281649457225 2.6972678494122473 0.9771915871546222 1.1064436332962575 -1.5644669520861614 0.03251320178392669 5.024861315925252 -0.6508772293720915 -4.15049271094509 -3.5763866051795334 -3.9488475770381095 0.6134788493911922 -0.16137664377778127 -0.12798814337090114 1.7241499962980609 -0.5907999564337327 1.51565898350977 -0.6645250178506661 -2.1026709644575408 4.3591253493561695]
5,10.945,330304.000,0.000,[3.52673236521416 -1.1376651633509938 -2.8080075781831266 5.172660701330971 1.5365281649457225 2.6972678494122473 0.9771915871546222 1.1064436332962575 -1.5644669520861614 0.03251320178392669 5.024861315925252 -0.6508772293720915 -4.15049271094509 -3.5763866051795334 -3.9488475770381095 0.6134788493911922 -0.16137664377778127 -0.12798814337090114 1.7241499962980609 -0.5907999564337327 1.51565898350977 -0.6645250178506661 -2.1026709644575408 4.3591253493561695]
6,5.261,330304.000,0.000,[3.52673236521416 -1.1376651633509938 -2.8080075781831266 5.172660701330971 1.5365281649457225 2.6972678494122473 0.9771915871546222 1.1064436332962575 -1.5644669520861614 0.03251320178392669 5.024861315925252 -0.6508772293720915 -4.15049271094509 -3.5763866051795334 -3.9488475770381095 0.6134788493911922 -0.16137664377778127 -0.12798814337090114 1.7241499962980609 -0.5907999564337327 1.51565898350977 -0.6645250178506661 -2.1026709644575408 4.3591253493561695]
7,7.439,330304.000,0.000,[3.52673236521416 -1.1376651633509938 -2.8080075781831266 5.172660701330971 1.5365281649457225 2.6972678494122473 0.9771915871546222 1.1064436332962575 -1.5644669520861614 0.03251320178392669 5.024861315925252 -0.6508772293720915 -4.15049271094509 -3.5763866051795334 -3.9488475770381095 0.6134788493911922 -0.16137664377778127 -0.12798814337090114 1.7241499962980609 -0.5907999564337327 1.51565898350977 -0.6645250178506661 -2.1026709644575408 4.3591253493561695]
8,8.515,330304.000,0.000,[3.52673236521416 -1.1376651633509938 -2.8080075781831266 5.172660701330971 1.5365281649457225 2.6972678494122473 0.9771915871546222 1.1064436332962575 -1.5644669520861614 0.03251320178392669 5.024861315925252 -0.6508772293720915 -4.15049271094509 -3.5763866051795334 -3.9488475770381095 0.6134788493911922 -0.16137664377778127 -0.12798814337090114 1.7241499962980609 -0.5907999564337327 1.51565898350977 -0.6645250178506661 -2.1026709644575408 4.3591253493561695]
9,9.258,368831.000,0.000,[4.9815537760203 7.620794435523521 -1.7720965759989546 8.006204597024654 -1.8706964982502736 3.4178569550661964 3.6955375453870594 -1.8490984391713927 -4.051098649000009 1.8436505734353261 5.252561121741378 -2.014059071901526 -3.2376754093671933 -2.647150548545017 -4.080004318660633 0.7520433346774434 -2.2062557694206273 -0.12024817434174939 1.4012927531719668 -0.34604128755782404 4.115132201422755 -3.311648164183646 -3.538598445639602 2.455289591212358]
10,8.751,368831.000,0.000,[4.9815537760203 7.620794435523521 -1.7720965759989546 8.006204597024654 -1.8706964982502736 3.4178569550661964 3.6955375453870594 -1.8490984391713927 -4.051098649000009 1.8436505734353261 5.252561121741378 -2.014059071901526 -3.2376754093671933 -2.647150548545017 -4.080004318660633 0.7520433346774434 -2.2062557694206273 -0.12024817434174939 1.4012927531719668 -0.34604128755782404 4.115132201422755 -3.311648164183646 -3.538598445639602 2.455289591212358]
