RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
11,7.441,258111.000,0.000,[1.3132198515508495 0.13142457130458007 2.900082377002693 0.0794073545617282 -4.006463414451716 1.384582698424433 2.572215298446006 -1.6419730490788949 2.3648367018790326 2.384229263685878 6.310057797916435 -2.319507245349641 -0.24395973485333222 -9.017925632387861 -1.2843409309431708 0.3463464326406168 0.06804232943109678 1.74208278730209 2.3935773630909676 3.210156559862213 4.888463649513852 -5.469278461180398 4.544961010073328 4.501199179370931]
12,7.272,258111.000,0.000,[1.3132198515508495 0.13142457130458007 2.900082377002693 0.0794073545617282 -4.006463414451716 1.384582698424433 2.572215298446006 -1.6419730490788949 2.3648367018790326 2.384229263685878 6.310057797916435 -2.319507245349641 -0.24395973485333222 -9.017925632387861 -1.2843409309431708 0.3463464326406168 0.06804232943109678 1.74208278730209 2.3935773630909676 3.210156559862213 4.888463649513852 -5.469278461180398 4.544961010073328 4.501199179370931]
13,6.776,259372.000,0.000,[2.746422475985346 1.2027041820402733 0.1241060463260818 1.395749745959713 -6.244304614453539 2.0689157177908024 2.962621431337796 -3.010121438651419 4.684086679432847 1.5661163674046654 8.478651980013758 -2.841184212213261 0.8819765036394891 -8.819134265806714 -1.9614908261860435 0.3780876727048176 0.8150013813247221 5.0181736263635 2.165039460121006 3.9198533431656433 5.312839643100801 -0.6392872818171949 3.8021388789595463 6.943597020264278]
14,7.442,305516.000,0.000,[4.529016891086956 8.013625694584452 2.078557324187038 2.143131222952962 -0.4107400299168127 2.6251209372958817 1.863031248023315 -5.780746037297114 5.886371268684068 -0.515383816191183 9.341165785580428 -7.969044894889107 1.9331558722987432 -13.954775377997773 -4.759746677397922 1.6227850706488351 2.138266679489213 5.228542679932227 3.797578745811089 -1.5517001440826803 3.6453545094704074 -1.6802713274196197 5.1887666308954365 5.718161945347221]
15,8.892,320655.000,0.000,[2.0506226663245104 6.100373068930207 4.559478494924054 6.135118193148719 -5.234768008954095 4.444665083461102 5.284896591896914 -9.535706905491663 9.380525009992613 0.23049152528713712 13.92819326531787 -6.1625327816946545 2.698258869821111 -12.286667605547322 -2.934408591526231 0.7530680113745545 -2.5457627091865342 -1.1097740509271325 2.7262961362964457 1.7745273956912948 1.7512579710261846 5.713319025279403 5.033017039566035 3.659442341232616]
16,8.123,325767.000,0.000,[0.48241038844967643 9.572939993090081 2.381116501375108 4.623631999764163 4.822097279246174 5.233186444412403 4.35926463188809 -3.275958075363098 7.989226683073336 2.4203360817955133 8.953387071825425 -4.560667054426663 1.7387846998297682 -3.3742978143169404 -5.781722335101181 1.0541017861644153 2.304037716620255 0.992036253604863 -0.09025086935413995 -0.5912522353184393 2.513006860936417 -2.054861476786611 4.737643602971911 0.3267822425899203]
17,7.437,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
18,8.840,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
19,8.968,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
20,8.286,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
