RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=22, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: WellLocationsNotBoth

iteration,time_taken,train_score,eval_score,vector
17,4.945,408082.000,0.000,[5.402469644397177 11.241766519795057 5.860707835636857 4.2904709232644205 13.00260620328682 15.020783187371789 -0.18157989775938344 -4.553726648361676 5.48154189595464 -14.336053267457324 14.419434644783548 -9.271242030962904 3.087170021538533 -8.569087483536872 -21.967714129582543 3.885148932998566 2.2689144122696776 7.628047507892303 -1.6625393850594001 -8.267099561934485 3.622227187115568 4.066815845924163]
18,6.630,408082.000,0.000,[5.402469644397177 11.241766519795057 5.860707835636857 4.2904709232644205 13.00260620328682 15.020783187371789 -0.18157989775938344 -4.553726648361676 5.48154189595464 -14.336053267457324 14.419434644783548 -9.271242030962904 3.087170021538533 -8.569087483536872 -21.967714129582543 3.885148932998566 2.2689144122696776 7.628047507892303 -1.6625393850594001 -8.267099561934485 3.622227187115568 4.066815845924163]
19,5.895,408082.000,0.000,[5.402469644397177 11.241766519795057 5.860707835636857 4.2904709232644205 13.00260620328682 15.020783187371789 -0.18157989775938344 -4.553726648361676 5.48154189595464 -14.336053267457324 14.419434644783548 -9.271242030962904 3.087170021538533 -8.569087483536872 -21.967714129582543 3.885148932998566 2.2689144122696776 7.628047507892303 -1.6625393850594001 -8.267099561934485 3.622227187115568 4.066815845924163]
20,5.273,408082.000,0.000,[5.402469644397177 11.241766519795057 5.860707835636857 4.2904709232644205 13.00260620328682 15.020783187371789 -0.18157989775938344 -4.553726648361676 5.48154189595464 -14.336053267457324 14.419434644783548 -9.271242030962904 3.087170021538533 -8.569087483536872 -21.967714129582543 3.885148932998566 2.2689144122696776 7.628047507892303 -1.6625393850594001 -8.267099561934485 3.622227187115568 4.066815845924163]
21,5.242,423607.000,0.000,[0.877569912937588 10.812588913521829 6.52388516597083 3.8575305902591763 14.770357648232277 15.980029009988886 -0.07117962726162963 -3.6790989791851274 5.154190186874277 -8.391200950395788 14.727908291019865 -11.37653764666451 3.341013907967766 -9.988533699560946 -24.38868323465389 3.8323885343445765 3.498010442697673 9.20527871643911 -0.8203455605985841 -7.7098336001775 8.283454008620831 5.411234416613254]
22,5.464,423607.000,0.000,[0.877569912937588 10.812588913521829 6.52388516597083 3.8575305902591763 14.770357648232277 15.980029009988886 -0.07117962726162963 -3.6790989791851274 5.154190186874277 -8.391200950395788 14.727908291019865 -11.37653764666451 3.341013907967766 -9.988533699560946 -24.38868323465389 3.8323885343445765 3.498010442697673 9.20527871643911 -0.8203455605985841 -7.7098336001775 8.283454008620831 5.411234416613254]
23,5.589,427416.000,0.000,[1.5645154071648033 12.335192491837947 7.6717884683673745 3.794276824616039 19.38365234245554 18.114305360018726 1.8386367095054401 0.587139006960431 4.78849420404629 -4.846903778407352 17.619245804691822 -7.408709406594467 3.287797419903721 -4.668373018820775 -31.19508118398386 3.9868005308867036 -0.47517763590860884 4.9268236890181765 -1.574795206831829 -5.800143397528373 14.290909503575307 4.91230115696973]
24,5.621,427416.000,0.000,[1.5645154071648033 12.335192491837947 7.6717884683673745 3.794276824616039 19.38365234245554 18.114305360018726 1.8386367095054401 0.587139006960431 4.78849420404629 -4.846903778407352 17.619245804691822 -7.408709406594467 3.287797419903721 -4.668373018820775 -31.19508118398386 3.9868005308867036 -0.47517763590860884 4.9268236890181765 -1.574795206831829 -5.800143397528373 14.290909503575307 4.91230115696973]
25,5.772,430433.000,0.000,[8.390366799514393 15.325844409100377 16.069340322934053 1.5590949602814739 23.16370190154757 23.552089642307518 0.8623054874141669 0.7011698698947328 7.5282555323531195 -12.281639187691603 19.898370840277263 -7.054282003846666 0.019146867215749097 -7.550964298559524 -31.62799402359439 4.111780365784509 -4.43322901068389 1.2066852169082019 2.407269289888408 -5.827449543175007 10.25220692883359 2.985357010253554]
26,5.589,430433.000,0.000,[8.390366799514393 15.325844409100377 16.069340322934053 1.5590949602814739 23.16370190154757 23.552089642307518 0.8623054874141669 0.7011698698947328 7.5282555323531195 -12.281639187691603 19.898370840277263 -7.054282003846666 0.019146867215749097 -7.550964298559524 -31.62799402359439 4.111780365784509 -4.43322901068389 1.2066852169082019 2.407269289888408 -5.827449543175007 10.25220692883359 2.985357010253554]
