RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 90
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
1,7.126,117262.000,0.000,[0.15624403622325245 0.5077528687878061 0.2178211230017768 0.12830564821990575 0.9920475066598878 0.925881569732642 0.5109364309302039 0.5714678821236747 0.04193208356685474 0.7713090101946858 0.7553764831957378 0.5088303018524706 0.5899811674611883 0.32667528663576273 0.8816976624763209 0.5370066071163523 0.2694379526159657 0.6277238475191855 0.1266028763065351 0.4270101713664963]
2,2.098,191428.000,0.000,[0.7911824913776155 -0.736521886165401 0.7403094102384197 4.087969281004409 -1.5324769719346227 2.789384852980132 3.0518707397182925 0.881957209564463 1.7321934504921979 4.984046038896567 3.396733900311449 -3.689277687979251 -3.3863100370989025 0.8311927582778631 -1.8243274488774146 0.9963466007753259 -2.4796620459304166 -0.9953487268663265 -0.19226265089742461 -0.13418828241307357]
3,3.005,198536.000,0.000,[-2.2460033451955788 0.20818249407068867 0.9323604935727771 7.514938355502233 3.0848316621632486 5.154255660918525 4.2983579827073015 1.2652854106741902 -3.506318383042634 9.478460687314705 6.413481050793894 -3.464266288322245 -0.9825711751803028 0.11632506860760827 -2.070401180612543 0.8085452656750141 -4.293634829738682 3.2641474523757026 -2.6521465503393413 -0.8466461104544782]
4,3.505,231934.000,0.000,[-0.5322448278469614 2.1917848557433715 1.097729305638334 10.57723469146294 -3.272560004251794 3.9149958927472612 3.147032531682199 1.331097464654689 -2.1190253402032164 10.948272632212573 5.39752731206732 -2.260790424508384 -1.851688797533802 0.061811320273245096 -0.9181804974726977 0.6248274091256124 -0.5534105999873553 2.9657457695581884 -4.209125352864398 -0.7187906385220072]
5,4.606,231934.000,0.000,[-0.5322448278469614 2.1917848557433715 1.097729305638334 10.57723469146294 -3.272560004251794 3.9149958927472612 3.147032531682199 1.331097464654689 -2.1190253402032164 10.948272632212573 5.39752731206732 -2.260790424508384 -1.851688797533802 0.061811320273245096 -0.9181804974726977 0.6248274091256124 -0.5534105999873553 2.9657457695581884 -4.209125352864398 -0.7187906385220072]
6,4.806,231934.000,0.000,[-0.5322448278469614 2.1917848557433715 1.097729305638334 10.57723469146294 -3.272560004251794 3.9149958927472612 3.147032531682199 1.331097464654689 -2.1190253402032164 10.948272632212573 5.39752731206732 -2.260790424508384 -1.851688797533802 0.061811320273245096 -0.9181804974726977 0.6248274091256124 -0.5534105999873553 2.9657457695581884 -4.209125352864398 -0.7187906385220072]
7,4.353,231934.000,0.000,[-0.5322448278469614 2.1917848557433715 1.097729305638334 10.57723469146294 -3.272560004251794 3.9149958927472612 3.147032531682199 1.331097464654689 -2.1190253402032164 10.948272632212573 5.39752731206732 -2.260790424508384 -1.851688797533802 0.061811320273245096 -0.9181804974726977 0.6248274091256124 -0.5534105999873553 2.9657457695581884 -4.209125352864398 -0.7187906385220072]
8,4.520,307662.000,0.000,[3.1738495089024217 7.6226700215999585 0.357562440592726 -3.379914285349752 -2.4527705890451585 6.783039052743044 -2.5137558344345976 1.7381605841734427 4.280529683347669 11.057206522193834 9.852151443115602 -3.3727803326522223 -4.493300167924261 -2.008790395767841 -4.969406656357839 1.0935524311011826 0.8290238550652891 -0.4565961470715951 -2.8849969499220887 -1.843708967623412]
9,5.828,307662.000,0.000,[3.1738495089024217 7.6226700215999585 0.357562440592726 -3.379914285349752 -2.4527705890451585 6.783039052743044 -2.5137558344345976 1.7381605841734427 4.280529683347669 11.057206522193834 9.852151443115602 -3.3727803326522223 -4.493300167924261 -2.008790395767841 -4.969406656357839 1.0935524311011826 0.8290238550652891 -0.4565961470715951 -2.8849969499220887 -1.843708967623412]
10,5.822,307662.000,0.000,[3.1738495089024217 7.6226700215999585 0.357562440592726 -3.379914285349752 -2.4527705890451585 6.783039052743044 -2.5137558344345976 1.7381605841734427 4.280529683347669 11.057206522193834 9.852151443115602 -3.3727803326522223 -4.493300167924261 -2.008790395767841 -4.969406656357839 1.0935524311011826 0.8290238550652891 -0.4565961470715951 -2.8849969499220887 -1.843708967623412]
