RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 100
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
16,0.443,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
17,0.404,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
18,0.408,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
19,0.424,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
20,0.427,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
21,0.430,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
22,0.421,6.680,0.000,[1.0853667593394163 -2.0108385731695693 7.026986310642375 2.71469937980781 0.2254029505285639 0.36532886114547947 -1.0339632597764041 4.265569708604788 -1.55757451610708 0.21920636234374857 6.8061885987589505 6.464399518731845 -13.251343053956404 -6.504679804137989 -0.467979298451902 2.356368757706421 0.8644262221080745 -8.232034328268492 -2.210576491614707 0.967559060839573]
23,0.416,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
24,0.430,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
25,0.413,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
