RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 2
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
1,19.318,120645.000,0.000,[0.5937984167138805 0.391642481165524 0.8343794624085163 0.09505509744034302 0.7081340836558048 0.6707698854473577 0.3716708454337264 0.08015636707343743 0.9254552641783292 0.7161490712842616 0.054067678669912356 0.855860894528465 0.627489497491631 0.8500482264969106 0.2819613146316988 0.6361785114952458 0.5299873961856895 0.5588387569060067 0.17650079113415262 0.4548530648893012 0.5282721537150554 0.07658257694419002 0.033870316790930555 0.5914686144694008]
2,7.825,120645.000,0.000,[0.5937984167138805 0.391642481165524 0.8343794624085163 0.09505509744034302 0.7081340836558048 0.6707698854473577 0.3716708454337264 0.08015636707343743 0.9254552641783292 0.7161490712842616 0.054067678669912356 0.855860894528465 0.627489497491631 0.8500482264969106 0.2819613146316988 0.6361785114952458 0.5299873961856895 0.5588387569060067 0.17650079113415262 0.4548530648893012 0.5282721537150554 0.07658257694419002 0.033870316790930555 0.5914686144694008]
3,10.034,120645.000,0.000,[0.5937984167138805 0.391642481165524 0.8343794624085163 0.09505509744034302 0.7081340836558048 0.6707698854473577 0.3716708454337264 0.08015636707343743 0.9254552641783292 0.7161490712842616 0.054067678669912356 0.855860894528465 0.627489497491631 0.8500482264969106 0.2819613146316988 0.6361785114952458 0.5299873961856895 0.5588387569060067 0.17650079113415262 0.4548530648893012 0.5282721537150554 0.07658257694419002 0.033870316790930555 0.5914686144694008]
4,10.707,164308.000,0.000,[5.706942178455007 1.4554792187339092 2.5753564800723394 0.14355282386860457 5.065588030950201 3.819419156541184 2.9201099587489834 0.24062795524231362 -0.6532637040290084 0.5381196091178128 3.8616495223045306 2.94516233269613 -2.266138332077696 0.6734052883076629 -2.808114618275244 0.11660768813459321 -0.04313084418352814 -0.3304620649542932 3.6624423019450387 -0.4553730047828104 -3.4617644399941483 -2.30969244278558 1.2158725683945946 0.02729956766205799]
5,16.243,206144.000,0.000,[2.9268097283420524 1.3296823862439866 4.003647593973861 0.8769714780092546 4.964374103734358 2.958864035775056 3.127737929923576 -2.7585269136389483 0.3854400085007539 0.22894378979593433 4.979029797019928 1.2903229055583771 -1.6979365296379583 0.16560316844715395 -2.3671985637964257 0.32747685058009074 2.539490678899712 -2.2554403400559804 4.876020787009333 -0.44535365724811093 -4.834575885072708 -0.27358309578625484 1.7330998926775087 2.679701224149596]
6,16.084,231110.000,0.000,[4.048882613467834 4.699338060034988 4.5524828545224505 3.6997607332698146 5.976165284144736 6.857072104666063 3.9488641584012916 -1.080003439761549 2.607421149458859 3.1303907953035215 8.2766155606307 7.502003325304091 -7.03302245043414 0.8295917307887906 -10.363030123406768 0.49500328653700654 2.8702440212926037 -1.9468930990957407 6.327639863834009 -4.895106576192499 -6.2731947732139215 -4.496241486141738 -0.7869509234514696 4.387244850484585]
7,18.709,231110.000,0.000,[4.048882613467834 4.699338060034988 4.5524828545224505 3.6997607332698146 5.976165284144736 6.857072104666063 3.9488641584012916 -1.080003439761549 2.607421149458859 3.1303907953035215 8.2766155606307 7.502003325304091 -7.03302245043414 0.8295917307887906 -10.363030123406768 0.49500328653700654 2.8702440212926037 -1.9468930990957407 6.327639863834009 -4.895106576192499 -6.2731947732139215 -4.496241486141738 -0.7869509234514696 4.387244850484585]
8,16.685,231110.000,0.000,[4.048882613467834 4.699338060034988 4.5524828545224505 3.6997607332698146 5.976165284144736 6.857072104666063 3.9488641584012916 -1.080003439761549 2.607421149458859 3.1303907953035215 8.2766155606307 7.502003325304091 -7.03302245043414 0.8295917307887906 -10.363030123406768 0.49500328653700654 2.8702440212926037 -1.9468930990957407 6.327639863834009 -4.895106576192499 -6.2731947732139215 -4.496241486141738 -0.7869509234514696 4.387244850484585]
9,17.743,231110.000,0.000,[4.048882613467834 4.699338060034988 4.5524828545224505 3.6997607332698146 5.976165284144736 6.857072104666063 3.9488641584012916 -1.080003439761549 2.607421149458859 3.1303907953035215 8.2766155606307 7.502003325304091 -7.03302245043414 0.8295917307887906 -10.363030123406768 0.49500328653700654 2.8702440212926037 -1.9468930990957407 6.327639863834009 -4.895106576192499 -6.2731947732139215 -4.496241486141738 -0.7869509234514696 4.387244850484585]
10,18.496,292958.000,0.000,[7.727230040772195 4.659380372986733 5.320301991886636 4.646070994224346 8.44848730607835 7.850951603669847 1.1684389414628784 -1.466469903011987 4.14247912981037 4.187709439536611 8.80283107341829 2.5402804711666214 -6.960730745721568 4.148291549052466 -6.660457532334938 0.4969207679276506 4.1653106011133225 -4.298710671627984 1.6705898195481828 -1.2900585520849248 -2.0207232150173393 -3.9839339694030294 -0.6293808694953225 4.451262881350098]
