RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 100
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
1,7.365,107971.000,0.000,[0.9448388914773047 0.5501196857505675 0.5711126982045388 0.016133765636108577 0.7631834313523992 0.7513519497376181 0.68641506025158 0.6631345279286669 0.7638606933865364 0.49731653181072266 0.9312155439143045 0.491206620989979 0.41936446360952817 0.09952602814878708 0.7007848898061028 0.10285517467317962 0.5317846798515186 0.2695780433473216 0.37729268176702246 0.8282161580808711]
2,1.432,108347.000,0.000,[-1.2164537775499973 2.8175317785843097 3.490578847741234 -2.737347484057557 3.717034100808097 5.28558273933713 -0.45653716551760626 2.0620203021859638 4.459712862643017 -3.881510834655873 4.6146686930892535 -2.663369500706806 4.606203131726701 -3.600137200684263 0.7563186776441239 4.545275684876658 0.2724717528303091 -1.7217850103086993 -0.24592651158950674 4.32438586719172]
3,6.472,137883.000,0.000,[-0.1443243443386084 2.796577476655863 2.298193387069022 -1.3935911081586014 6.265024257094229 6.89792224127935 1.7070903878709909 2.9606585650522397 2.5097669903068494 1.4243203550053325 5.6376230415779345 -1.1333997742653619 1.6471252142920614 -2.78158843695171 -0.556301528379696 0.47504951801219775 -1.2482001735798378 -0.4551673812852641 0.7681117044035859 6.743971442396299]
4,6.509,208454.000,0.000,[1.4003777993648776 6.534576174493729 7.017783936561525 -1.253693879318102 8.427570250977599 7.4982591354515185 6.505869717723561 2.595716203215304 7.110656889175211 0.7597973897719678 10.401354659839528 -5.416120251115416 7.273858310939394 -10.051387166490223 -2.6170509167492932 0.9148924469077899 2.151108951932695 -5.222242741803977 1.7497533232809341 11.049951503898995]
5,4.098,249930.000,0.000,[-1.8008979928302011 2.396577476655864 1.5929409212450771 -6.74369430419301 5.934119792652149 6.497922241279351 6.818987620878714 -0.2611642368928173 4.400363492457226 0.1743733582333622 10.422145258355556 -4.087419853226358 4.079169574180611 -6.3399992929147855 -5.078367959551143 1.3399943860727692 -0.8482001735798388 -9.028807451691598 -0.7266898614514847 14.265246686200042]
6,4.534,309668.000,0.000,[-1.1570181494177731 4.374141177870537 6.198307023011488 -5.351079906856235 8.0275702509776 7.098259135451519 5.3647695567174285 -1.4646642211506915 6.354734249298522 -0.04070728034619542 11.142124013853321 -4.857978793877363 4.268547542602622 -8.242391071271971 -2.2170509167492938 0.6327632366636675 -0.8087742168365786 -8.613099255343574 -0.655351336596703 10.649951503898997]
7,5.626,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
8,5.833,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
9,4.894,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
10,4.756,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
11,5.517,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
12,5.449,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
13,4.914,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
14,4.610,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
15,5.423,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
16,5.395,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
17,4.952,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
18,4.642,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
19,5.343,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
20,5.167,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
21,4.289,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
22,5.592,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
23,5.374,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
24,4.593,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
25,4.778,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
26,5.475,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
27,5.087,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
28,5.591,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
29,5.182,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
30,4.911,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
31,5.209,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
32,5.591,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
33,5.597,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
34,4.762,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
35,5.030,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
36,5.801,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
37,4.464,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
38,4.675,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
39,5.189,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
40,5.242,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
41,4.750,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
42,5.024,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
43,5.887,335960.000,0.000,[3.701667244947841 4.946990697410219 5.8868770579625105 -5.369287561696822 9.854446613410698 3.444009322675618 7.881382486171367 -3.289230092417648 10.443869691679641 3.408059095053851 11.370257076951994 -3.425162756890792 3.432540026091905 -9.661545416922216 -5.730787184566134 0.9574659233042375 -1.814505991077775 -6.8641805488561225 -0.31930679806560075 13.639297774416452]
44,4.496,344609.000,0.000,[4.1362515179523385 4.506014769627541 4.774605902564804 -7.328772713506155 7.861824700624108 3.5811029922967896 8.743125546317133 -4.1660956013508486 8.183901691162918 4.556692182239965 12.258856171649313 -3.685021344325466 -2.656920457274974 -9.0430860126657 -8.406345486258186 1.3623823597938631 -0.42912450004549463 -4.619229010483133 -0.33691560159584505 13.649483049121258]
45,4.801,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
46,5.115,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
47,4.925,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
48,5.014,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
49,4.758,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
50,4.906,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
51,4.869,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
52,4.379,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
53,4.931,351264.000,0.000,[4.441377853592645 3.5190475492894056 6.273019606230028 -3.4731175372147014 8.627572622893867 3.983240257335156 8.007289572826032 -0.7062687514106005 6.879435223265476 4.619910209893945 10.159186240087962 -1.8410528782018143 -2.787226007727554 -7.030872384615174 -6.377600475439177 0.7512024675653719 -1.8911415110555718 -4.56553281393272 -0.0038467512480074573 13.373541216999204]
