RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,1595.904,272287.000,0.000,[0.4139898120451637 0.09632229554679717 0.0950728131116052 0.30874380692022696 0.8496503886207599 0.9979523689130416 0.18776030722332215 0.6117423731270998 0.11683108979953893 0.804859001056462 0.060500427766962295 0.7343494796993296 0.5100503871348058 0.4792816771754802 0.0801659342017943 0.44278042722974886 0.5316584052451153 0.8460354173177371]
2,322.338,341271.000,0.000,[3.6837251400806985 2.8822128522480694 -1.577384240128016 -1.7878275291207517 4.119949979934188 4.322081473168453 1.345184773066225 -1.3558366249973863 -0.27291145654770843 1.7212741599361698 3.3052320752218134 3.938575661328987 -2.0656506444087115 -3.4111883221517765 1.1060095939285537 -0.4881810337772762 2.46289485944477 -0.793823425006996]
3,765.269,350911.000,0.000,[-3.462041384289467 2.997307897365186 -1.4981587223518815 -1.7119616201790284 5.366686845783766 6.8031504353914665 0.7991462717829994 -2.77094288132158 -0.0012395391663737598 -2.992130468644555 4.0322211698752675 3.87341421837636 -1.062402465213085 0.5895909685872373 2.6694029457244404 -0.5004799742291675 2.3270765290129454 -0.045658829258127476]
4,923.799,380303.000,0.000,[0.21939672285951417 7.479294609154522 -1.1917980047035095 -4.2500026921416545 4.190024891644127 6.4175025788434095 -0.14161866322302608 -2.824091597270618 -3.4035117825025996 -1.5572909351391377 4.303268199527704 1.3233949584678735 1.0507834557370814 2.183121332105193 2.79861172614983 -0.09675496393628841 3.0864642686839097 0.64086001357831]
5,1062.501,400107.000,0.000,[-0.7237647821908186 12.079294609154523 -3.828363034270698 -7.371518559706882 8.790024891644126 10.889556851324837 -1.3328623155856143 -7.4240915972706185 -8.0035117825026 -6.157290935139138 8.903268199527705 -1.4140862435333994 2.9604899416233996 6.7831213321051935 3.4461189372051955 -0.07366277518162337 7.68646426868391 2.3033951427692037]
6,1063.860,401115.000,0.000,[1.3117667544946912 3.5710402804399486 -0.9303558853453673 -7.336044857262179 5.527973730867503 5.746347874058616 0.5672292552682545 -3.7780156523082282 -6.655652215203021 -4.353366277348884 6.135332781575704 -0.01436535977908826 6.610231035349351 5.82924275030711 1.369303240168033 -0.07930623787308255 1.0238805512626605 6.333118445245866]
7,816.917,479042.000,0.000,[5.534920680413255 11.376829254843425 -2.1792266265643763 -5.48409639716471 4.139487308055903 6.735508298610238 2.4878285710462498 -5.383841729606872 -6.885955931210404 -2.976113316103528 2.14528676337959 -1.531525444578938 -2.749476657743781 2.1026437555265773 -1.7330122093595142 0.5039102433865241 8.12969622258678 -3.0041220248255187]
8,938.927,572831.000,0.000,[6.571262229261782 6.029962209766866 0.8951492863636932 -2.0389661238223304 2.354654341384453 4.472817503483855 5.3511582618397 -0.9748763892076457 -6.101465455964487 -0.5643364394688071 5.313296226343033 -2.223297692562406 -1.2208226380297331 -3.7776734563960184 -3.778136733884325 0.9743646123856871 5.492391748017733 0.7727640180056969]
9,1161.691,582613.000,0.000,[7.751811806972249 3.9533106700377427 3.5201253222485054 0.1910417504542412 5.234254289657359 7.517783503385363 2.0570020736336514 2.0376189377271627 -3.1899106516304165 0.8604413843557115 3.5677292223753128 -3.1561787489370694 -0.662402465213086 -6.751698959152734 -2.0842315683264134 1.259979907059928 -0.3053361074222529 -2.9206111603907923]
10,1197.360,730485.000,0.000,[6.587076484751747 9.193104351747614 5.406281208686187 -3.6291180974422024 3.2897746126836473 5.267153044380735 4.450849600507269 -4.075227828395152 -7.183116595755369 1.4547042958999064 6.84377284125764 -3.4485973758219446 -1.2710177915082608 -5.0861284327461735 -3.4126190727669794 0.8060490566517606 2.2350983503557487 -6.191275881436366]
11,954.243,872341.000,0.000,[7.80213711632111 12.208475309960232 3.7848635904987087 -2.347306959179895 -0.3047053011248799 5.274913821282616 5.33509613585598 -2.5429056484610086 -6.476483362289493 4.420358030937476 6.970549496826077 -3.4717402787791842 -4.9385662838586875 -5.052982931846568 -5.702160059713252 0.9789268457458398 1.895056214660615 -5.438918529302038]
