RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,743.665,172204.000,0.000,[0.15867660467266576 0.2615589967835047 0.9884280769241334 0.4218893703562898 0.6398772819896018 0.8641620780558505 0.852139359093598 0.4760122841007426 0.09419191769841628 0.3751945946248204 0.7775981409001556 0.9412863944848711 0.2993401757079269 0.833970763701381 0.960139730186435 0.4409268904336807 0.7572072658617959]
2,194.536,172204.000,0.000,[0.15867660467266576 0.2615589967835047 0.9884280769241334 0.4218893703562898 0.6398772819896018 0.8641620780558505 0.852139359093598 0.4760122841007426 0.09419191769841628 0.3751945946248204 0.7775981409001556 0.9412863944848711 0.2993401757079269 0.833970763701381 0.960139730186435 0.4409268904336807 0.7572072658617959]
3,381.805,192703.000,0.000,[-0.7075695961207256 1.2769243860115442 3.431918569005121 0.5218824787785721 1.1741122323241333 1.630943190972046 0.34030848380480716 0.5346852064846379 -0.438789411921094 1.2565094727294834 3.361330909605722 2.6060149561487758 1.767469543618815 0.6607447629220318 8.484428099917473 0.49311213123827524 0.4019684179028743]
4,522.445,221967.000,0.000,[-0.7967430613379117 2.4013862797856835 6.603418276699886 -0.6024884580307135 1.0196576665700594 4.110675120325065 -1.4134619025644737 1.5798844062275443 -0.831882097309918 3.0436513591374204 6.089520896107109 2.0335546711862165 1.2294234116516418 -1.559079257629095 3.9663827344451876 -0.3641040795003261 2.4731977411935633]
5,752.904,248348.000,0.000,[-3.8751857954282505 3.213339660126744 7.806917119287418 3.0148189285872937 1.3217499010292388 6.858078012696447 -6.851110321381968 -0.2019714302116049 2.08523936273519 0.8876111378221193 6.780786206375861 -0.3688945208443455 2.780924151427177 -4.546577971481939 2.247079199268425 -0.3089671412582561 2.74367683280109]
6,605.756,267299.000,0.000,[-5.246972268327369 8.976836513312321 6.067211660955467 4.837195390808002 1.1629536195071697 7.146873264441939 -1.3138895642511663 -0.8873239988365555 2.44186159899543 3.2019733547903595 8.848577795608268 1.2185424418758135 0.1589765983329814 -8.428262727284219 -1.2449256258552337 -0.5282974107988777 5.137306643231082]
7,924.933,267299.000,0.000,[-5.246972268327369 8.976836513312321 6.067211660955467 4.837195390808002 1.1629536195071697 7.146873264441939 -1.3138895642511663 -0.8873239988365555 2.44186159899543 3.2019733547903595 8.848577795608268 1.2185424418758135 0.1589765983329814 -8.428262727284219 -1.2449256258552337 -0.5282974107988777 5.137306643231082]
8,940.883,283885.000,0.000,[-3.156633808726008 6.173492849162139 8.08277648490298 6.4339091361559735 0.7792372042226348 6.746873264441939 -0.9138895642511669 -3.342334131688219 1.3941298854115836 3.1023610716703507 8.848094541127832 1.456532081360833 2.6205754733095836 -9.104360336523039 -0.015595092317501447 -0.4445432738472337 5.2488405568663605]
9,987.515,283885.000,0.000,[-3.156633808726008 6.173492849162139 8.08277648490298 6.4339091361559735 0.7792372042226348 6.746873264441939 -0.9138895642511669 -3.342334131688219 1.3941298854115836 3.1023610716703507 8.848094541127832 1.456532081360833 2.6205754733095836 -9.104360336523039 -0.015595092317501447 -0.4445432738472337 5.2488405568663605]
10,839.027,283885.000,0.000,[-3.156633808726008 6.173492849162139 8.08277648490298 6.4339091361559735 0.7792372042226348 6.746873264441939 -0.9138895642511669 -3.342334131688219 1.3941298854115836 3.1023610716703507 8.848094541127832 1.456532081360833 2.6205754733095836 -9.104360336523039 -0.015595092317501447 -0.4445432738472337 5.2488405568663605]
