RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={'c1': 2.5, 'c2': 2.5, 'w': 0.92})
iteration,time_taken,train_score,eval_score,vector
1,456.530,275293.000,0.000,[0.36240960268511146 0.521085220499119 0.20810747439857546 0.5297156232645941 0.5283593469510542 0.7838981394176932 0.7544073971621602 0.2617385979195992 0.316320963805093 0.3444240166626371 0.10655297247284834 0.3552089292372661 0.6274638220582823 0.7782311868960541 0.45146597650440456 0.09446764934383767 0.2997483657023948]
2,81.530,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
3,182.860,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
4,238.594,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
5,267.084,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
6,139.437,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
7,202.281,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
8,255.041,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
9,228.006,607923.000,0.000,[-2.051912747302588 0.5970219470232911 2.4903851907159593 5.024907324044699 -1.8051102578471552 3.872374959366412 5.413602661485403 0.8074335941281651 4.450435221157116 0.6325246095252185 4.262048942873313 0.7283562754281098 -1.291264314931504 5.006064453073551 -3.500662834262476 0.15755798732304982 -2.4289922832926165]
10,207.182,706070.000,0.000,[-0.699098098713639 0.5351587688111153 4.635331509249106 7.563654705902224 0.8099552997074282 5.89671142685977 8.087081783464248 0.9177517694957162 0.4616028215148509 0.5647074926522055 6.7918190646566 0.062258899567173565 -1.4027115639241376 4.975174298088911 -8.443876164723088 0.8216780210232892 -2.4146701195884326]
11,320.668,706070.000,0.000,[-0.699098098713639 0.5351587688111153 4.635331509249106 7.563654705902224 0.8099552997074282 5.89671142685977 8.087081783464248 0.9177517694957162 0.4616028215148509 0.5647074926522055 6.7918190646566 0.062258899567173565 -1.4027115639241376 4.975174298088911 -8.443876164723088 0.8216780210232892 -2.4146701195884326]
12,331.016,789939.000,0.000,[0.6008104858333296 6.985133836873874 3.744281609093244 11.102891089900421 2.9309535844351373 5.717851137444744 12.874915657370305 -1.1349206540393642 -0.9700884904880853 3.245654845857473 11.180954893582518 0.6515998353207479 -2.6883506439414386 4.894633763243249 -11.250572856878817 1.0691247499705343 -4.75917369085383]
13,321.457,789939.000,0.000,[0.6008104858333296 6.985133836873874 3.744281609093244 11.102891089900421 2.9309535844351373 5.717851137444744 12.874915657370305 -1.1349206540393642 -0.9700884904880853 3.245654845857473 11.180954893582518 0.6515998353207479 -2.6883506439414386 4.894633763243249 -11.250572856878817 1.0691247499705343 -4.75917369085383]
14,318.939,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
15,261.125,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
16,275.838,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
17,254.777,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
18,296.108,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
19,265.439,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
20,250.891,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
21,284.482,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
22,254.345,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
23,279.810,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
24,272.782,829941.000,0.000,[-0.07422236949935135 2.679249088718044 -2.3016653812592627 5.679145043095897 4.244396715842855 3.4812501692362243 10.963782368519071 -1.7463026231413754 2.034259917946164 0.20975618741712676 10.581626218690799 -0.6128643037332788 -7.277253019556902 2.440586177481051 -4.908159836177202 0.3749930839696365 -2.1037484352127436]
25,275.859,843864.000,0.000,[2.642210530230183 5.189447292548623 -0.18342596054798221 4.270145819303587 -1.6480565093306638 3.058939885363921 10.081338892704876 -3.6474711077314623 3.7254751419218315 5.661702261370364 11.012236083822774 1.2892027121416012 -9.014104898925318 0.21944746561540773 -6.139816249522953 0.2849050224907024 -3.09108060464957]
