RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,567.261,142394.000,0.000,[0.433044346278464 0.4060389659507849 0.48887000734254626 0.1525595901256488 0.4156198527143623 0.6547316779377591 0.682812747525652 0.5222455806843299 0.03299948514632922 0.41758464919053684 0.5155181844943105 0.901533164883475 0.1303121230029063 0.2615343311172581 0.04043336547947707 0.11619434561736885 0.6274819301288247 0.5140820064596022]
2,115.236,142394.000,0.000,[0.433044346278464 0.4060389659507849 0.48887000734254626 0.1525595901256488 0.4156198527143623 0.6547316779377591 0.682812747525652 0.5222455806843299 0.03299948514632922 0.41758464919053684 0.5155181844943105 0.901533164883475 0.1303121230029063 0.2615343311172581 0.04043336547947707 0.11619434561736885 0.6274819301288247 0.5140820064596022]
3,226.517,188779.000,0.000,[6.424055249606893 -1.1068516614713324 -1.2732753648400754 3.4026117638996602 0.3958829201412362 5.430043897121916 0.6089824385187312 4.756961147388882 2.164008033383219 3.4269756417461785 7.690928626916305 1.7468113975398645 2.403099189511099 -1.1337442467820837 -2.015739813119064 0.35263729689401485 -0.4306047297414617 3.9877757633007356]
4,397.476,196813.000,0.000,[6.87518484981635 -0.6400286175045613 3.72134057734275 5.412454490969971 0.4781081970747587 5.4927605768686805 2.36131616100458 3.459730840312737 1.9521615129152077 1.5788359179668785 8.523678799233249 6.033923088829484 2.2136339432778107 -4.421989605398595 -2.297144433359086 1.5837917529793288 -1.1913692747846172 5.597458115822054]
5,787.291,241874.000,0.000,[10.322488679303266 -2.0904031205738285 3.619070418956536 3.967272075052547 0.2185501944926973 9.988283670936411 4.3553622579069575 3.928251125492359 1.5503969314992585 2.865226750567042 13.134194832642478 5.214136945788914 4.156868069902013 -5.474358380743999 -4.726638314237876 0.6157838837654666 -3.178375484184034 8.276283233139825]
6,750.757,252959.000,0.000,[12.444273255357809 -2.1938822145653853 1.562124267205856 4.106726175393597 -0.7543123328658963 14.004984463280417 8.184948599260508 7.944010062477395 -0.18300904296596787 2.5245085380438006 14.32507999160989 6.787897653427145 2.7799160052640164 -8.852380759562088 -7.496163288932553 0.45986886325144827 -0.07751910667817441 11.625133039149393]
7,621.472,252959.000,0.000,[12.444273255357809 -2.1938822145653853 1.562124267205856 4.106726175393597 -0.7543123328658963 14.004984463280417 8.184948599260508 7.944010062477395 -0.18300904296596787 2.5245085380438006 14.32507999160989 6.787897653427145 2.7799160052640164 -8.852380759562088 -7.496163288932553 0.45986886325144827 -0.07751910667817441 11.625133039149393]
8,744.969,266349.000,0.000,[7.4544298459923155 2.5896690581687727 -2.6458685222057943 4.0866385987453695 -3.3004877265221664 15.148550602340979 6.6630368632950745 9.733638929592008 -0.5576679503576085 4.468751935294414 16.18192586877875 4.870036164520579 1.245659737206225 -7.109741721961085 -7.315348913793478 0.3532112999670327 2.7906335845890844 7.879534205917475]
9,822.763,266349.000,0.000,[7.4544298459923155 2.5896690581687727 -2.6458685222057943 4.0866385987453695 -3.3004877265221664 15.148550602340979 6.6630368632950745 9.733638929592008 -0.5576679503576085 4.468751935294414 16.18192586877875 4.870036164520579 1.245659737206225 -7.109741721961085 -7.315348913793478 0.3532112999670327 2.7906335845890844 7.879534205917475]
10,755.447,266349.000,0.000,[7.4544298459923155 2.5896690581687727 -2.6458685222057943 4.0866385987453695 -3.3004877265221664 15.148550602340979 6.6630368632950745 9.733638929592008 -0.5576679503576085 4.468751935294414 16.18192586877875 4.870036164520579 1.245659737206225 -7.109741721961085 -7.315348913793478 0.3532112999670327 2.7906335845890844 7.879534205917475]
