RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,541.293,163421.000,0.000,[0.1662007621172763 0.7081220150058499 0.9763840589462083 0.14088384099638607 0.016039810520930287 0.8564611170725747 0.03243688426639346 0.592135245143542 0.39508509422012206 0.9256406618612614 0.5009105240565171 0.04006321210139918 0.3007049184796069 0.055533778976616044 0.13804255150390632 0.0626165103849382 0.4400650090899769 0.9691718833737644 0.20388101630994038]
2,173.758,163421.000,0.000,[0.1662007621172763 0.7081220150058499 0.9763840589462083 0.14088384099638607 0.016039810520930287 0.8564611170725747 0.03243688426639346 0.592135245143542 0.39508509422012206 0.9256406618612614 0.5009105240565171 0.04006321210139918 0.3007049184796069 0.055533778976616044 0.13804255150390632 0.0626165103849382 0.4400650090899769 0.9691718833737644 0.20388101630994038]
3,208.814,163421.000,0.000,[0.1662007621172763 0.7081220150058499 0.9763840589462083 0.14088384099638607 0.016039810520930287 0.8564611170725747 0.03243688426639346 0.592135245143542 0.39508509422012206 0.9256406618612614 0.5009105240565171 0.04006321210139918 0.3007049184796069 0.055533778976616044 0.13804255150390632 0.0626165103849382 0.4400650090899769 0.9691718833737644 0.20388101630994038]
4,198.084,163421.000,0.000,[0.1662007621172763 0.7081220150058499 0.9763840589462083 0.14088384099638607 0.016039810520930287 0.8564611170725747 0.03243688426639346 0.592135245143542 0.39508509422012206 0.9256406618612614 0.5009105240565171 0.04006321210139918 0.3007049184796069 0.055533778976616044 0.13804255150390632 0.0626165103849382 0.4400650090899769 0.9691718833737644 0.20388101630994038]
5,185.173,227144.000,0.000,[1.0351143641737974 -3.166910287921804 1.901855623143627 -2.3933421531996526 5.7544980162735495 0.6730130462738995 2.2926979974302135 -1.3882319241812617 0.5176501616787513 1.681615111707234 4.361706259009649 -1.09162747114335 -5.875534518733603 0.7858449835690449 -4.277057838559545 1.2673338130637162 0.04473732933214125 2.8882489211717273 6.645942466890976]
6,355.001,247945.000,0.000,[2.158801105417017 -0.22794328057746 0.6987226939486555 -4.8684884799572945 2.612564125216419 2.63442534827706 3.983698578634787 -0.5972906080595703 0.9846691435193327 -0.22609521516184516 8.975234492729875 -1.8735921812042127 0.10220565476845334 -2.4443758486375597 -3.430482849263994 1.1911058327385917 0.8358895427336961 -0.08034941199198631 6.564621657179305]
7,502.029,262436.000,0.000,[1.914140330698944 -0.5900202750414554 2.3731982692071476 0.4997325772689698 -0.8512659384253403 1.8018428460021134 8.905106657205081 -0.5447852390417153 -0.7161329074693885 -0.2550569249664765 5.2974088436034 -1.6060269371447866 -2.608804476425301 -3.0984812764711904 1.0062444022391497 0.3676349780577217 1.8185073527269724 1.4738632100468885 6.558543403275211]
8,395.080,262436.000,0.000,[1.914140330698944 -0.5900202750414554 2.3731982692071476 0.4997325772689698 -0.8512659384253403 1.8018428460021134 8.905106657205081 -0.5447852390417153 -0.7161329074693885 -0.2550569249664765 5.2974088436034 -1.6060269371447866 -2.608804476425301 -3.0984812764711904 1.0062444022391497 0.3676349780577217 1.8185073527269724 1.4738632100468885 6.558543403275211]
9,336.662,262436.000,0.000,[1.914140330698944 -0.5900202750414554 2.3731982692071476 0.4997325772689698 -0.8512659384253403 1.8018428460021134 8.905106657205081 -0.5447852390417153 -0.7161329074693885 -0.2550569249664765 5.2974088436034 -1.6060269371447866 -2.608804476425301 -3.0984812764711904 1.0062444022391497 0.3676349780577217 1.8185073527269724 1.4738632100468885 6.558543403275211]
10,433.872,262436.000,0.000,[1.914140330698944 -0.5900202750414554 2.3731982692071476 0.4997325772689698 -0.8512659384253403 1.8018428460021134 8.905106657205081 -0.5447852390417153 -0.7161329074693885 -0.2550569249664765 5.2974088436034 -1.6060269371447866 -2.608804476425301 -3.0984812764711904 1.0062444022391497 0.3676349780577217 1.8185073527269724 1.4738632100468885 6.558543403275211]
11,468.781,278955.000,0.000,[-2.2364213354435067 -1.4631600397695184 1.8297192095661243 3.493262504775684 -3.3050217484610727 2.6275732843014374 10.507969679756222 -0.8947248901215898 -1.0393206139974573 1.0167331048659785 9.580204174640022 -0.7958418256638025 -2.410097165178679 -0.029515048900536023 -1.6954188254021836 0.5528268066762556 -0.7506258380095323 1.7374267503740608 8.327847686044636]
12,517.693,278955.000,0.000,[-2.2364213354435067 -1.4631600397695184 1.8297192095661243 3.493262504775684 -3.3050217484610727 2.6275732843014374 10.507969679756222 -0.8947248901215898 -1.0393206139974573 1.0167331048659785 9.580204174640022 -0.7958418256638025 -2.410097165178679 -0.029515048900536023 -1.6954188254021836 0.5528268066762556 -0.7506258380095323 1.7374267503740608 8.327847686044636]
13,541.158,278955.000,0.000,[-2.2364213354435067 -1.4631600397695184 1.8297192095661243 3.493262504775684 -3.3050217484610727 2.6275732843014374 10.507969679756222 -0.8947248901215898 -1.0393206139974573 1.0167331048659785 9.580204174640022 -0.7958418256638025 -2.410097165178679 -0.029515048900536023 -1.6954188254021836 0.5528268066762556 -0.7506258380095323 1.7374267503740608 8.327847686044636]
14,596.088,278955.000,0.000,[-2.2364213354435067 -1.4631600397695184 1.8297192095661243 3.493262504775684 -3.3050217484610727 2.6275732843014374 10.507969679756222 -0.8947248901215898 -1.0393206139974573 1.0167331048659785 9.580204174640022 -0.7958418256638025 -2.410097165178679 -0.029515048900536023 -1.6954188254021836 0.5528268066762556 -0.7506258380095323 1.7374267503740608 8.327847686044636]
15,553.834,278955.000,0.000,[-2.2364213354435067 -1.4631600397695184 1.8297192095661243 3.493262504775684 -3.3050217484610727 2.6275732843014374 10.507969679756222 -0.8947248901215898 -1.0393206139974573 1.0167331048659785 9.580204174640022 -0.7958418256638025 -2.410097165178679 -0.029515048900536023 -1.6954188254021836 0.5528268066762556 -0.7506258380095323 1.7374267503740608 8.327847686044636]
16,494.244,282178.000,0.000,[-6.261565906629487 -4.29964747900838 2.294797200265982 1.8389840504274995 -4.019590414711232 5.555103175072711 8.65926943494724 -1.537901567176839 -4.451861984328298 2.717974497277745 13.601740001022929 -0.8245403315188692 -2.83263134185394 -1.4761331056523261 -2.935816598116636 1.1055120251186192 1.1017919161991623 2.631943532750855 10.804880084843589]
17,738.206,282178.000,0.000,[-6.261565906629487 -4.29964747900838 2.294797200265982 1.8389840504274995 -4.019590414711232 5.555103175072711 8.65926943494724 -1.537901567176839 -4.451861984328298 2.717974497277745 13.601740001022929 -0.8245403315188692 -2.83263134185394 -1.4761331056523261 -2.935816598116636 1.1055120251186192 1.1017919161991623 2.631943532750855 10.804880084843589]
18,824.281,282426.000,0.000,[-5.860068049276869 -1.320189703684707 -0.6924367500672481 6.057339151109112 -4.20828054085099 5.154609927587467 7.826432741653876 -1.5325314795046274 0.6034775599099738 5.148537883587112 16.511500064279844 -0.48231984434231273 -4.814646227172723 0.0744753367927633 -3.6865340499853434 0.20427090519106716 1.056198060242399 0.9504600551431173 10.8382311068366]
19,659.051,290201.000,0.000,[-6.968114782631637 -5.059048589231171 -2.2807859418836696 5.933681307410232 -3.6529253064717473 4.709259424941308 4.186498725002593 -0.7194539613229675 0.5229787626327358 4.680170122897994 13.508122159748378 -1.8824867076657 -5.055510785760651 -0.10606062485682166 -3.9145242319720195 1.3666374382160749 0.49549720942961706 -0.5685102421462096 6.001139153112275]
