RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,964.943,249570.000,0.000,[0.6365010235041433 0.2001116541049529 0.6687854532547864 0.6136528327116175 0.5509635951575866 0.6291607823422576 0.7260119042119014 0.2879456041995768 0.23620964888448803 0.7616699291885424 0.2531270601058393 0.5399587924606378 0.4691115569555958 0.7942670124935979 0.39946430436525693 0.062248592274323666 0.35238226259404193]
2,203.229,267819.000,0.000,[4.649836588693466 3.0783799661233804 4.5222558916833195 0.7086963068510563 4.232635564602622 3.80693026360345 -2.1057352067122324 -2.567400499933764 -2.463777895155366 3.3445981735480137 2.974648780011297 -1.5063526347499363 4.321785045773863 -2.2422278998267235 1.2308521566905766 1.1396730539146496 -0.6591485715628844]
3,607.968,459915.000,0.000,[4.044797715973462 2.03388083006082 1.905556495773884 1.5686212662062857 3.1052528293670476 0.8805970173045434 -0.06310245675530535 -0.15107738971768203 -3.708014320057853 2.744346697526003 3.5972712995729514 -1.935364349509178 2.7550537868631158 -2.550189085640319 -0.7619435592777989 0.4022226169386762 -1.9832719654124573]
4,342.030,517283.000,0.000,[9.008759785909572 6.557726878037773 4.422704449845838 0.6157086576676143 -3.2144727633243013 5.67481731936109 -3.752805608518085 -3.437815561980983 4.317926371935033 0.16058141978287588 7.960867411640876 0.1909198489560957 6.437387678291846 -3.908754158145103 -4.471785124916069 0.41874449487471443 -1.5770460914596856]
5,665.217,517283.000,0.000,[9.008759785909572 6.557726878037773 4.422704449845838 0.6157086576676143 -3.2144727633243013 5.67481731936109 -3.752805608518085 -3.437815561980983 4.317926371935033 0.16058141978287588 7.960867411640876 0.1909198489560957 6.437387678291846 -3.908754158145103 -4.471785124916069 0.41874449487471443 -1.5770460914596856]
6,738.926,517283.000,0.000,[9.008759785909572 6.557726878037773 4.422704449845838 0.6157086576676143 -3.2144727633243013 5.67481731936109 -3.752805608518085 -3.437815561980983 4.317926371935033 0.16058141978287588 7.960867411640876 0.1909198489560957 6.437387678291846 -3.908754158145103 -4.471785124916069 0.41874449487471443 -1.5770460914596856]
7,702.756,517283.000,0.000,[9.008759785909572 6.557726878037773 4.422704449845838 0.6157086576676143 -3.2144727633243013 5.67481731936109 -3.752805608518085 -3.437815561980983 4.317926371935033 0.16058141978287588 7.960867411640876 0.1909198489560957 6.437387678291846 -3.908754158145103 -4.471785124916069 0.41874449487471443 -1.5770460914596856]
8,580.456,517283.000,0.000,[9.008759785909572 6.557726878037773 4.422704449845838 0.6157086576676143 -3.2144727633243013 5.67481731936109 -3.752805608518085 -3.437815561980983 4.317926371935033 0.16058141978287588 7.960867411640876 0.1909198489560957 6.437387678291846 -3.908754158145103 -4.471785124916069 0.41874449487471443 -1.5770460914596856]
9,628.162,579237.000,0.000,[7.872730884080106 3.0680372711539103 2.7062887122708013 3.286526237407243 -0.5715988814381823 7.2788423533840385 -2.077388733550161 -0.8657227995698871 -0.19109171168903316 -5.951808629621617 8.43497112284691 -1.404079304151613 7.075206350713474 -11.585580165843595 -8.76071855750068 1.2838190508348055 4.4218496597544075]
10,767.913,579237.000,0.000,[7.872730884080106 3.0680372711539103 2.7062887122708013 3.286526237407243 -0.5715988814381823 7.2788423533840385 -2.077388733550161 -0.8657227995698871 -0.19109171168903316 -5.951808629621617 8.43497112284691 -1.404079304151613 7.075206350713474 -11.585580165843595 -8.76071855750068 1.2838190508348055 4.4218496597544075]
11,837.983,579237.000,0.000,[7.872730884080106 3.0680372711539103 2.7062887122708013 3.286526237407243 -0.5715988814381823 7.2788423533840385 -2.077388733550161 -0.8657227995698871 -0.19109171168903316 -5.951808629621617 8.43497112284691 -1.404079304151613 7.075206350713474 -11.585580165843595 -8.76071855750068 1.2838190508348055 4.4218496597544075]
12,732.149,598539.000,0.000,[5.785839700691705 5.679118357698089 8.483608960852678 6.16865669405111 -1.0615435351201308 6.300369482893755 1.4273833387998562 -5.397790326575866 2.803611945915045 -6.230013604591404 7.967359589432832 0.012675799689145784 7.726534210247799 -11.206830727541094 -12.099709043541761 1.3873664066386493 1.7481075396718078]
13,675.996,625701.000,0.000,[19.85746641812141 10.069466698525728 6.081823811040316 8.424462790751452 0.08606837854450533 10.255288334946933 -0.5363699567714197 0.5390926874899575 -0.20078912845897 -9.155037136640775 10.76148237733751 -1.3212964111291776 8.662823935469287 -13.009065504570238 -12.083993256942392 1.7283836516271398 2.7343775382351954]
14,804.544,634056.000,0.000,[10.205727252829611 7.520889839097041 5.662338750042343 8.224617426595614 -5.334852475788328 8.347535730940766 3.478183686342099 -1.7176644713555378 -0.02676033694075919 -9.307379996688116 9.41452102353808 -1.0060317999077695 6.959546122990693 -11.887835329781621 -11.547157768459416 1.7628367982953854 0.3360014446324111]
15,822.257,634056.000,0.000,[10.205727252829611 7.520889839097041 5.662338750042343 8.224617426595614 -5.334852475788328 8.347535730940766 3.478183686342099 -1.7176644713555378 -0.02676033694075919 -9.307379996688116 9.41452102353808 -1.0060317999077695 6.959546122990693 -11.887835329781621 -11.547157768459416 1.7628367982953854 0.3360014446324111]
16,734.660,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
17,658.863,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
18,740.510,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
19,943.004,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
20,820.826,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
21,768.415,648613.000,0.000,[2.495902833786017 3.9048811685330165 6.651698926503097 4.676427342088294 -4.158711356670688 4.995720174400228 6.365208782288294 -2.999582434135137 -5.295783411793976 -9.441269599360233 8.602532754606893 0.5071651334026228 5.543379916915225 -10.014126906310414 -10.960220907750966 1.0761372826776654 -0.3336923415904067]
22,657.712,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
23,869.931,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
24,830.095,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
25,687.503,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
26,718.402,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
27,745.471,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
28,760.851,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
29,729.961,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
30,700.096,695610.000,0.000,[5.764160945399034 5.0570960987638705 7.019426931126152 0.3569064718762158 -2.6453163436770737 5.544243270172081 2.816628760285198 -1.5756242696110774 -0.12481518982385431 -2.277251420586305 6.229923414166737 0.6835987655104487 5.423087319689892 -8.208190279165734 -11.882194748283478 1.4061685204868706 1.2199752878451953]
31,655.164,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
32,841.291,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
33,734.929,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
34,663.069,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
35,706.718,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
36,817.494,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
37,722.761,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
38,734.986,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
39,745.261,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
40,791.572,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
41,741.009,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
42,671.525,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
43,756.135,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
44,714.133,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
45,803.103,708237.000,0.000,[-0.9981266671825644 6.314235664122202 9.218841471366666 0.27802110735477736 -4.1780630417598195 7.433743023240332 8.34877823356098 1.8788685887367613 -0.8499180634596748 -1.8078460542586594 7.642165019678991 -4.116700896835317 4.954418944561089 -12.37120499004913 -11.044493568377911 1.8097163771233449 -1.0832040443509103]
