RunnerSettings(num_particles=100, num_neighbours=100, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={'c1': 2.5, 'c2': 2.5, 'w': 0.92})
iteration,time_taken,train_score,eval_score,vector
1,563.423,280619.000,274608.000,[0.41275228843160705 0.7856712784362966 0.2288299762013568 0.19011149108174108 0.0066631354151543976 0.8674645812600214 0.4539457284953238 0.5214446796107137 0.6721776367322073 0.46529528979719104 0.07030090363207409 0.5761317498876559 0.3471853733842133 0.270074395847278 0.13232920991203478 0.7136387045687785 0.16767275256447112]
2,149.127,598985.000,634985.000,[4.95837342763985 3.662343029429013 2.375295776493894 -0.11782573363349771 -1.0007692453898756 2.7515323546360317 2.669546321927492 -3.03406722274061 -1.3883371685210508 -2.6358361848331358 1.0266195656599963 -2.849442827235686 4.421439322536789 -3.767163328428384 -3.044961569651269 0.9193570138026246 1.0690477570378352]
3,244.505,598985.000,634985.000,[4.95837342763985 3.662343029429013 2.375295776493894 -0.11782573363349771 -1.0007692453898756 2.7515323546360317 2.669546321927492 -3.03406722274061 -1.3883371685210508 -2.6358361848331358 1.0266195656599963 -2.849442827235686 4.421439322536789 -3.767163328428384 -3.044961569651269 0.9193570138026246 1.0690477570378352]
4,228.181,797723.000,777793.000,[10.399569181107577 5.443311161234271 2.716956417728504 0.9809464885503878 0.4999036714804337 7.331156577175572 6.413586719182704 -2.3592485296037538 -1.5677814507420202 2.115286385613681 5.200883720746801 -4.878258918710557 6.104704712346107 -6.329388649800169 -6.348019618759563 1.4978866054304392 1.7801761643471345]
5,427.116,797723.000,777793.000,[10.399569181107577 5.443311161234271 2.716956417728504 0.9809464885503878 0.4999036714804337 7.331156577175572 6.413586719182704 -2.3592485296037538 -1.5677814507420202 2.115286385613681 5.200883720746801 -4.878258918710557 6.104704712346107 -6.329388649800169 -6.348019618759563 1.4978866054304392 1.7801761643471345]
6,413.844,797723.000,777793.000,[10.399569181107577 5.443311161234271 2.716956417728504 0.9809464885503878 0.4999036714804337 7.331156577175572 6.413586719182704 -2.3592485296037538 -1.5677814507420202 2.115286385613681 5.200883720746801 -4.878258918710557 6.104704712346107 -6.329388649800169 -6.348019618759563 1.4978866054304392 1.7801761643471345]
7,377.707,818251.000,817707.000,[12.710658674315013 6.752522084034041 5.341540929903491 0.3891406507131103 0.6010779507190287 10.13049008324461 6.61192114600828 -4.094400539162905 -3.95400902291724 10.33826344365294 11.8202423989941 -3.9642604876901992 5.886380656376975 -10.924041138687109 -6.434724776364255 1.0517934089123893 -1.1966111759634939]
8,404.103,858472.000,858871.000,[17.05648423691017 12.502303865964073 5.768587134676275 -3.282348449279872 4.683387621146428 14.79683463878299 8.701245611321896 0.07315101769120136 -3.2528752191793715 9.999017240895636 15.27751595715544 -6.288331764781079 3.603051006467333 -11.508790040835784 -8.096602662177323 1.337155645975482 -0.9423630371503107]
9,496.438,858472.000,858871.000,[17.05648423691017 12.502303865964073 5.768587134676275 -3.282348449279872 4.683387621146428 14.79683463878299 8.701245611321896 0.07315101769120136 -3.2528752191793715 9.999017240895636 15.27751595715544 -6.288331764781079 3.603051006467333 -11.508790040835784 -8.096602662177323 1.337155645975482 -0.9423630371503107]
10,455.395,877958.000,837271.000,[12.931568137645025 13.521904128271988 2.9100792963973916 -3.4873136685530204 5.230990191585497 10.855824291616536 8.274114036893605 -3.0135601218638235 -5.585536378554531 11.038007349299658 15.512485907718482 -7.673379465070079 2.869021758293389 -10.241017427303042 -9.211158191168394 1.180890155346395 -0.7770460876323759]
11,452.145,904419.000,844221.000,[18.39843536296808 10.036556187803264 7.33942196023126 -0.7192638939707878 3.9358339386555397 14.384183165023558 9.047286218121652 -1.1392067763689289 -0.8538710887487913 11.777091866423458 13.241885159614554 -6.872559727780785 -3.704555113400386 -8.599896139476954 -13.015259094946936 1.6259392815640883 -0.7765035021658089]
12,430.331,904419.000,844221.000,[18.39843536296808 10.036556187803264 7.33942196023126 -0.7192638939707878 3.9358339386555397 14.384183165023558 9.047286218121652 -1.1392067763689289 -0.8538710887487913 11.777091866423458 13.241885159614554 -6.872559727780785 -3.704555113400386 -8.599896139476954 -13.015259094946936 1.6259392815640883 -0.7765035021658089]
13,400.584,904419.000,844221.000,[18.39843536296808 10.036556187803264 7.33942196023126 -0.7192638939707878 3.9358339386555397 14.384183165023558 9.047286218121652 -1.1392067763689289 -0.8538710887487913 11.777091866423458 13.241885159614554 -6.872559727780785 -3.704555113400386 -8.599896139476954 -13.015259094946936 1.6259392815640883 -0.7765035021658089]
14,410.135,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
15,487.969,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
16,444.520,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
17,413.894,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
18,423.727,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
19,456.206,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
20,439.047,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
21,469.059,911955.000,876670.000,[15.048189648046915 8.18683686938477 4.950468266757081 0.15143043879191875 5.093583954459201 13.42591183356936 9.990116664271936 -0.23853361944428908 -1.4840651211116485 8.871197637501188 15.423505032576925 -7.375116101320264 -4.303797617462832 -8.860258569749659 -14.07997616898618 1.9328627718908997 -0.5978920686497478]
22,428.451,913143.000,865481.000,[16.570068258223802 11.865035092221106 3.9754205193768115 -0.438637120715222 3.038805434616089 12.145852764841628 10.619903074540062 0.48420386879953137 -1.569790714082481 11.606061540085895 14.623661039516072 -7.173440365662859 -6.186261957784609 -7.717275495096834 -12.61079760760585 1.7303998036960198 -1.5244890141325733]
23,412.254,913143.000,865481.000,[16.570068258223802 11.865035092221106 3.9754205193768115 -0.438637120715222 3.038805434616089 12.145852764841628 10.619903074540062 0.48420386879953137 -1.569790714082481 11.606061540085895 14.623661039516072 -7.173440365662859 -6.186261957784609 -7.717275495096834 -12.61079760760585 1.7303998036960198 -1.5244890141325733]
24,434.683,913143.000,865481.000,[16.570068258223802 11.865035092221106 3.9754205193768115 -0.438637120715222 3.038805434616089 12.145852764841628 10.619903074540062 0.48420386879953137 -1.569790714082481 11.606061540085895 14.623661039516072 -7.173440365662859 -6.186261957784609 -7.717275495096834 -12.61079760760585 1.7303998036960198 -1.5244890141325733]
25,448.643,913143.000,865481.000,[16.570068258223802 11.865035092221106 3.9754205193768115 -0.438637120715222 3.038805434616089 12.145852764841628 10.619903074540062 0.48420386879953137 -1.569790714082481 11.606061540085895 14.623661039516072 -7.173440365662859 -6.186261957784609 -7.717275495096834 -12.61079760760585 1.7303998036960198 -1.5244890141325733]
26,425.557,913143.000,865481.000,[16.570068258223802 11.865035092221106 3.9754205193768115 -0.438637120715222 3.038805434616089 12.145852764841628 10.619903074540062 0.48420386879953137 -1.569790714082481 11.606061540085895 14.623661039516072 -7.173440365662859 -6.186261957784609 -7.717275495096834 -12.61079760760585 1.7303998036960198 -1.5244890141325733]
27,409.067,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
28,442.085,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
29,413.419,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
30,414.740,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
31,434.444,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
32,422.928,935123.000,900695.000,[14.982121367740092 11.787722951162284 5.2133778679652085 0.6972399008403751 6.505492606634975 13.142225477833524 12.309332833799935 -2.9599766694519722 -2.066097469060094 10.90427254350895 13.69335182799074 -6.629841985400866 -0.9628273489025627 -7.298889940442669 -10.846343887251592 1.2952026863410941 1.6017119940256999]
