RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={})
iteration,time_taken,train_score,eval_score,vector
1,1024.452,294375.000,0.000,[0.5715695788804427 0.8094962729091505 0.04191434859199972 0.9269124150100497 0.020231316115634446 0.8253211207945805 0.6492372807712928 0.09751598067259948 0.3649905120552758 0.046619802676740374 0.05177561080100623 0.3397225231131702 0.029112906922113213 0.017480732307175062 0.34723835525747415 0.09017335245197178 0.854917129053089]
2,208.257,294375.000,0.000,[0.5715695788804427 0.8094962729091505 0.04191434859199972 0.9269124150100497 0.020231316115634446 0.8253211207945805 0.6492372807712928 0.09751598067259948 0.3649905120552758 0.046619802676740374 0.05177561080100623 0.3397225231131702 0.029112906922113213 0.017480732307175062 0.34723835525747415 0.09017335245197178 0.854917129053089]
3,286.073,326367.000,0.000,[4.547788948897551 1.8708941436531124 2.0976767766594144 -1.475804761777186 -0.6544080078655445 2.1532964666911285 1.9870533498970775 -1.2153062940359183 1.728612261021449 -0.9656465273084338 0.5596190460700177 -1.5904692275420578 -0.16933707501137318 -1.6628387798055075 1.732571005169142 0.1910655999559192 1.3469942400485326]
4,485.334,334215.000,0.000,[5.904623718713566 3.8687880496307976 0.41559390049398925 5.7123385160476845 1.4919332009279114 3.1586976370807163 2.2568286836613147 -2.3197359091944962 2.073429334950084 0.003055768076478227 1.2937336775568924 -0.4310024013576732 1.565686359372017 -2.5921174052789215 3.7580601842296844 0.19089657895663903 1.1998157524481976]
5,706.044,376973.000,0.000,[10.455607720828151 3.9008162203054733 2.4004667426665116 1.7688844316164625 3.066545823343522 6.0382598494077335 8.011887489011198 -4.1891288149792665 6.867784239817281 4.78681209848801 6.171456973921244 -3.3632153122506288 0.22751331957301257 -3.903833422218045 0.5449156193014097 1.1364437307629003 0.5852937208559432]
6,739.424,698099.000,0.000,[7.116059642239316 2.8314726837577964 4.824644551630552 7.414711365755108 2.6700181139109125 6.167975590329188 10.65014437346825 -5.887723206715439 7.460882251418871 6.3848797069750045 6.345692453488964 -5.482777794974771 -1.2752152922261173 -6.467097748707359 0.32828009591436036 0.513097695421451 3.7467482175419824]
7,714.658,742300.000,0.000,[2.8670149135229424 3.31921960611092 7.467682679084712 2.439974519097912 3.5055845739765426 8.347119425799058 12.107581833255235 -8.911497831157208 11.813220274543754 5.568981733860127 9.995027597671381 -7.989897877140324 -3.118675144677886 -6.854731664942898 -4.41849409604567 1.1205941444702923 1.7431097474718138]
8,790.087,742300.000,0.000,[2.8670149135229424 3.31921960611092 7.467682679084712 2.439974519097912 3.5055845739765426 8.347119425799058 12.107581833255235 -8.911497831157208 11.813220274543754 5.568981733860127 9.995027597671381 -7.989897877140324 -3.118675144677886 -6.854731664942898 -4.41849409604567 1.1205941444702923 1.7431097474718138]
9,769.914,763123.000,0.000,[1.7041560456175713 5.701767470853458 8.46342773015466 1.752384429930589 3.049728668735984 11.06857983317532 15.4348817580099 -10.000422850335609 14.589681788525562 3.6152833926534655 9.242990433479855 -7.878886883634748 -1.639255497396325 -12.520612255319872 -6.6490906521618145 1.6426190234225067 4.807111032254569]
10,771.351,763123.000,0.000,[1.7041560456175713 5.701767470853458 8.46342773015466 1.752384429930589 3.049728668735984 11.06857983317532 15.4348817580099 -10.000422850335609 14.589681788525562 3.6152833926534655 9.242990433479855 -7.878886883634748 -1.639255497396325 -12.520612255319872 -6.6490906521618145 1.6426190234225067 4.807111032254569]
11,753.093,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
12,591.010,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
13,591.296,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
14,651.051,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
15,621.585,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
16,603.603,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
17,664.125,780065.000,0.000,[-3.9314164671643024 4.354333829662314 7.240194656318604 -0.6578906834588789 2.1361306116221224 6.162528628198311 14.08026098536956 -8.721622221719482 12.06635966742641 4.031478307939933 9.804966248279879 -8.893050561886579 -0.22650299946867136 -6.752195305194869 -7.349721765019622 1.5194222016440997 0.2524141636506876]
18,646.473,791024.000,0.000,[-3.951022602346893 2.7735872715867043 6.081631727159822 1.1002982399231467 0.07932284073046247 7.267829223628771 11.06843426452151 -10.783628800854903 11.225177950034812 0.6960802528085899 12.765871738115155 -8.859974749300333 -1.9514471622437704 -12.298815058621969 -10.169962749153362 2.3294876296439644 1.012154169206466]
19,771.692,791024.000,0.000,[-3.951022602346893 2.7735872715867043 6.081631727159822 1.1002982399231467 0.07932284073046247 7.267829223628771 11.06843426452151 -10.783628800854903 11.225177950034812 0.6960802528085899 12.765871738115155 -8.859974749300333 -1.9514471622437704 -12.298815058621969 -10.169962749153362 2.3294876296439644 1.012154169206466]
20,759.608,826571.000,0.000,[-8.226155536965113 7.561993759039854 6.982426862898002 7.893839803536852 2.752587602584296 10.853750425869407 11.764080466093871 -5.862679577741604 8.217571028208567 -1.5546869264620673 12.125383305574172 -5.318856086391097 -2.273480724577776 -8.145861054136827 -14.749914457809254 1.7636340075624068 3.70451074534866]
21,605.674,826571.000,0.000,[-8.226155536965113 7.561993759039854 6.982426862898002 7.893839803536852 2.752587602584296 10.853750425869407 11.764080466093871 -5.862679577741604 8.217571028208567 -1.5546869264620673 12.125383305574172 -5.318856086391097 -2.273480724577776 -8.145861054136827 -14.749914457809254 1.7636340075624068 3.70451074534866]
22,659.460,826571.000,0.000,[-8.226155536965113 7.561993759039854 6.982426862898002 7.893839803536852 2.752587602584296 10.853750425869407 11.764080466093871 -5.862679577741604 8.217571028208567 -1.5546869264620673 12.125383305574172 -5.318856086391097 -2.273480724577776 -8.145861054136827 -14.749914457809254 1.7636340075624068 3.70451074534866]
23,709.261,826571.000,0.000,[-8.226155536965113 7.561993759039854 6.982426862898002 7.893839803536852 2.752587602584296 10.853750425869407 11.764080466093871 -5.862679577741604 8.217571028208567 -1.5546869264620673 12.125383305574172 -5.318856086391097 -2.273480724577776 -8.145861054136827 -14.749914457809254 1.7636340075624068 3.70451074534866]
24,772.780,846295.000,0.000,[-3.625199798973229 7.163717352570512 4.63889053796483 8.145915718332095 4.611412309675522 10.139065582682475 11.052994735732856 -2.738315660756396 9.014822886917564 -0.8513952704437173 11.047569736480558 -5.734207167815242 -1.0590156851537684 -11.38052178695894 -16.4865285732748 2.2349257476024005 6.357858051535603]
25,696.366,846295.000,0.000,[-3.625199798973229 7.163717352570512 4.63889053796483 8.145915718332095 4.611412309675522 10.139065582682475 11.052994735732856 -2.738315660756396 9.014822886917564 -0.8513952704437173 11.047569736480558 -5.734207167815242 -1.0590156851537684 -11.38052178695894 -16.4865285732748 2.2349257476024005 6.357858051535603]
26,596.190,846295.000,0.000,[-3.625199798973229 7.163717352570512 4.63889053796483 8.145915718332095 4.611412309675522 10.139065582682475 11.052994735732856 -2.738315660756396 9.014822886917564 -0.8513952704437173 11.047569736480558 -5.734207167815242 -1.0590156851537684 -11.38052178695894 -16.4865285732748 2.2349257476024005 6.357858051535603]
27,721.732,878330.000,0.000,[-8.216353336544135 7.96885388969768 7.422607538177655 2.6555184294849594 4.0731034555403856 9.498862895010358 17.307332521110844 -1.855376305101942 9.914566274931673 6.4372420726850486 11.616397365748352 -5.172296198147752 -6.058543179813592 -10.882706212421638 -15.166216788671164 2.1529817867314125 3.4056574701459157]
28,756.215,878330.000,0.000,[-8.216353336544135 7.96885388969768 7.422607538177655 2.6555184294849594 4.0731034555403856 9.498862895010358 17.307332521110844 -1.855376305101942 9.914566274931673 6.4372420726850486 11.616397365748352 -5.172296198147752 -6.058543179813592 -10.882706212421638 -15.166216788671164 2.1529817867314125 3.4056574701459157]
29,612.096,878330.000,0.000,[-8.216353336544135 7.96885388969768 7.422607538177655 2.6555184294849594 4.0731034555403856 9.498862895010358 17.307332521110844 -1.855376305101942 9.914566274931673 6.4372420726850486 11.616397365748352 -5.172296198147752 -6.058543179813592 -10.882706212421638 -15.166216788671164 2.1529817867314125 3.4056574701459157]
30,697.656,878330.000,0.000,[-8.216353336544135 7.96885388969768 7.422607538177655 2.6555184294849594 4.0731034555403856 9.498862895010358 17.307332521110844 -1.855376305101942 9.914566274931673 6.4372420726850486 11.616397365748352 -5.172296198147752 -6.058543179813592 -10.882706212421638 -15.166216788671164 2.1529817867314125 3.4056574701459157]
