RunnerSettings(num_particles=100, num_neighbours=100, iterations=6900, local=False, velocity_clamp=(-5, 5), optimizer_options={'c1': 2.5, 'c2': 2.5, 'w': 0.92})
iteration,time_taken,train_score,eval_score,vector
1,476.966,314242.000,0.000,[0.2516335678642727 0.9417703723607708 0.3099111920853085 0.9656206861290905 0.3504776904723603 0.7531934361150149 0.6652796662198225 0.013348990945272643 0.47356921970396304 0.9754006368254122 0.4231632052008152 0.1026543847382787 0.1886129095928908 0.3619015706391552 0.5892540751892069 0.06649689436318396 0.1619615302727785]
2,87.512,314242.000,0.000,[0.2516335678642727 0.9417703723607708 0.3099111920853085 0.9656206861290905 0.3504776904723603 0.7531934361150149 0.6652796662198225 0.013348990945272643 0.47356921970396304 0.9754006368254122 0.4231632052008152 0.1026543847382787 0.1886129095928908 0.3619015706391552 0.5892540751892069 0.06649689436318396 0.1619615302727785]
3,129.064,331277.000,0.000,[-0.920630572211348 6.858227758765176 4.593966774089213 -2.330370320053108 -0.23317568579250514 0.9547952305739461 3.556647768590236 -1.4762543532053969 0.8815802460650262 2.3562608054317113 2.290339514867609 0.7727267379838307 -2.1863254352691066 -1.2390107955561902 0.3460760017100719 -0.3734205620618989 -1.0393646529991059]
4,167.000,367651.000,0.000,[-1.3435404132215591 5.168407730612524 5.177510353539317 -1.8325197527365198 -1.9627838343373898 3.3973292538244406 4.157364308823494 -1.5627428033403694 2.2165931141044677 -0.5717417246251957 3.5337452166734864 -1.6167143495168923 -0.632064053547491 -3.1104964111457765 -1.6973486847921349 0.5592972496808196 3.289768276728007]
5,311.329,752695.000,0.000,[0.4122617314542143 7.63100000905575 6.4201360090188775 -3.4763582132261845 -3.2257095181768927 5.301352969619912 4.181576039207778 -3.217507904430698 4.09380429603634 -1.8245986872323217 4.926958619836157 -0.806443062437336 -2.3523363640929578 -0.5051202432252522 -3.6901948679596757 0.3182444518504641 -0.2989541894622594]
6,272.700,773911.000,0.000,[-0.3409350130183668 4.5638747949959715 3.2269972313069104 -5.2117024394780564 2.0712424853474283 5.1902697733197325 2.747149208087291 -3.0743318036300527 5.019123063469634 2.20903828638722 5.56484256528212 -1.5546979215106005 -5.928392445453979 -2.737799439994088 -1.7970918207380322 0.2162730115697057 1.7812970510162085]
7,283.642,773911.000,0.000,[-0.3409350130183668 4.5638747949959715 3.2269972313069104 -5.2117024394780564 2.0712424853474283 5.1902697733197325 2.747149208087291 -3.0743318036300527 5.019123063469634 2.20903828638722 5.56484256528212 -1.5546979215106005 -5.928392445453979 -2.737799439994088 -1.7970918207380322 0.2162730115697057 1.7812970510162085]
8,264.023,773911.000,0.000,[-0.3409350130183668 4.5638747949959715 3.2269972313069104 -5.2117024394780564 2.0712424853474283 5.1902697733197325 2.747149208087291 -3.0743318036300527 5.019123063469634 2.20903828638722 5.56484256528212 -1.5546979215106005 -5.928392445453979 -2.737799439994088 -1.7970918207380322 0.2162730115697057 1.7812970510162085]
9,313.984,795795.000,0.000,[-2.153542748027485 7.886553792346572 2.3408522759195187 -4.273154706840463 -2.1520011608899523 5.6540233679111385 2.7843328398918272 0.09431672620575782 4.510984352010532 0.2062086795463971 3.1975573865167704 -1.79940537780651 -5.415241279340705 -1.3531044431647197 -2.270474070647743 0.34219089018885407 2.051716417300136]
10,256.972,795795.000,0.000,[-2.153542748027485 7.886553792346572 2.3408522759195187 -4.273154706840463 -2.1520011608899523 5.6540233679111385 2.7843328398918272 0.09431672620575782 4.510984352010532 0.2062086795463971 3.1975573865167704 -1.79940537780651 -5.415241279340705 -1.3531044431647197 -2.270474070647743 0.34219089018885407 2.051716417300136]
11,255.028,795795.000,0.000,[-2.153542748027485 7.886553792346572 2.3408522759195187 -4.273154706840463 -2.1520011608899523 5.6540233679111385 2.7843328398918272 0.09431672620575782 4.510984352010532 0.2062086795463971 3.1975573865167704 -1.79940537780651 -5.415241279340705 -1.3531044431647197 -2.270474070647743 0.34219089018885407 2.051716417300136]
12,287.374,795795.000,0.000,[-2.153542748027485 7.886553792346572 2.3408522759195187 -4.273154706840463 -2.1520011608899523 5.6540233679111385 2.7843328398918272 0.09431672620575782 4.510984352010532 0.2062086795463971 3.1975573865167704 -1.79940537780651 -5.415241279340705 -1.3531044431647197 -2.270474070647743 0.34219089018885407 2.051716417300136]
13,281.054,801689.000,0.000,[-4.8645401238652894 5.545982449393591 2.6627943969082857 -3.4383883778506523 8.314871922857868 3.780965267628954 2.918634847159314 -3.26785810567528 5.249241152438567 1.3611922797756275 4.024840540897724 -3.3244001290636174 -3.5023645225556237 -6.0783870959528254 -2.2755237645898863 0.6156679282947617 1.0979183973885371]
14,263.960,801689.000,0.000,[-4.8645401238652894 5.545982449393591 2.6627943969082857 -3.4383883778506523 8.314871922857868 3.780965267628954 2.918634847159314 -3.26785810567528 5.249241152438567 1.3611922797756275 4.024840540897724 -3.3244001290636174 -3.5023645225556237 -6.0783870959528254 -2.2755237645898863 0.6156679282947617 1.0979183973885371]
15,264.167,824893.000,0.000,[-2.9195968947358018 11.297348663191372 3.3728108343678516 -5.084022068365169 8.265059277031675 5.770007235815676 2.8345990694953422 -5.7567727104261 -0.6614370960932217 4.37043246854558 7.873622794536057 -5.922900880346935 0.8504508671624764 -9.012107953001411 -5.589129703707306 0.8246317008688138 3.7110963733815643]
